Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[25]     3.8    0.30    0.00    4000         cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::operator()(unsigned char const*, unsigned char*, int, int) [25]
-----------------------------------------------
                                                 <spontaneous>
[26]     3.4    0.27    0.00                 jpeg_idct_16x16 [26]
-----------------------------------------------
                0.27    0.00       4/4           cvCvtColor [18]
[27]     3.4    0.27    0.00       4         icvBGRx2Gray_8u_CnC1R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) [27]
-----------------------------------------------
                0.00    0.25       2/2           cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [17]
[28]     3.2    0.00    0.25       2         cv::getKernelType(cv::Mat const&, cv::Point_<int>) [28]
                0.00    0.25       2/17          cv::Mat::convertTo(cv::Mat&, int, double, double) const [4]
                0.00    0.00       2/22          cv::fastFree(void*) [2183]
-----------------------------------------------
                0.00    0.23       6/6           calcMSE::compare(_IplImage*, _IplImage*, Colorspace) [3]
[29]     2.9    0.00    0.23       6         cvAvg [29]
                0.00    0.23       6/6           cv::sum(cv::Mat const&) [30]
                0.00    0.00       6/6           cv::cvarrToMat(void const*, bool, bool, int) [2195]
                0.00    0.00       6/6           cvGetImageCOI [62]
-----------------------------------------------
                0.00    0.23       6/6           cvAvg [29]
[30]     2.9    0.00    0.23       6         cv::sum(cv::Mat const&) [30]
                0.14    0.00       2/2           cv::Scalar_<double> cv::sum_<cv::Vec<float, 3>, cv::Vec<double, 3> >(cv::Mat const&) [38]
                0.09    0.00       4/4           cv::Scalar_<double> cv::sum_<float, double>(cv::Mat const&) [42]
-----------------------------------------------
                0.00    0.22       2/2           main [1]
[31]     2.8    0.00    0.22       2         cvLoadImage [31]
                0.00    0.22       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [34]
-----------------------------------------------
                0.22    0.00    8000/8000        cv::JpegDecoder::readData(cv::Mat&) [33]
[32]     2.8    0.22    0.00    8000         icvCvt_BGR2RGB_8u_C3R(unsigned char const*, int, unsigned char*, int, CvSize) [32]
-----------------------------------------------
                0.00    0.22       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [34]
[33]     2.8    0.00    0.22       2         cv::JpegDecoder::readData(cv::Mat&) [33]
                0.22    0.00    8000/8000        icvCvt_BGR2RGB_8u_C3R(unsigned char const*, int, unsigned char*, int, CvSize) [32]
-----------------------------------------------
                0.00    0.22       2/2           cvLoadImage [31]
[34]     2.8    0.00    0.22       2         cv::imread_(std::string const&, int, int, cv::Mat*) [34]
                0.00    0.22       2/2           cv::JpegDecoder::readData(cv::Mat&) [33]
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2205]
                0.00    0.00       2/2           cv::JpegDecoder::readHeader() [2203]
                0.00    0.00       2/2           cv::BaseImageDecoder::setSource(std::string const&) [2208]
                0.00    0.00       2/22          cv::fastFree(void*) [2183]
                0.00    0.00       2/3           cv::JpegDecoder::~JpegDecoder() [2199]
                0.00    0.00       2/33          cvCreateImage [55]
                0.00    0.00       2/3           cv::cvarrToMat(void const*, bool, bool, int) [2201]
-----------------------------------------------
                0.19    0.00    1000/1000        cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [20]
[35]     2.4    0.19    0.00    1000         cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::operator()(unsigned char const**, unsigned char*, int, int, int) [35]
-----------------------------------------------
                                                 <spontaneous>
[36]     2.3    0.18    0.00                 __write_nocancel [36]
-----------------------------------------------
                                                 <spontaneous>
[37]     1.9    0.15    0.00                 ycc_rgb_convert [37]
-----------------------------------------------
                0.14    0.00       2/2           cv::sum(cv::Mat const&) [30]
[38]     1.8    0.14    0.00       2         cv::Scalar_<double> cv::sum_<cv::Vec<float, 3>, cv::Vec<double, 3> >(cv::Mat const&) [38]
-----------------------------------------------
                0.00    0.13       1/1           cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [17]
[39]     1.6    0.00    0.13       1         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [39]
                0.00    0.13       1/17          cv::Mat::convertTo(cv::Mat&, int, double, double) const [4]
                0.00    0.00       1/1           cv::ColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::ColumnFilter(cv::Mat const&, int, double, cv::FixedPtCastEx<int, unsigned char> const&, cv::SymmColumnVec_32s8u const&) [2243]
                0.00    0.00       1/22          cv::fastMalloc(unsigned long) [2182]
                0.00    0.00       1/19          cv::Mat::release() [2184]
-----------------------------------------------
                                                 <spontaneous>
[40]     1.4    0.11    0.00                 jpeg_idct_islow [40]
-----------------------------------------------
                                                 <spontaneous>
[41]     1.1    0.09    0.00                 decode_mcu [41]
-----------------------------------------------
                0.09    0.00       4/4           cv::sum(cv::Mat const&) [30]
[42]     1.1    0.09    0.00       4         cv::Scalar_<double> cv::sum_<float, double>(cv::Mat const&) [42]
-----------------------------------------------
                                                 <spontaneous>
[43]     0.4    0.03    0.00                 brk [43]
-----------------------------------------------
                                                 <spontaneous>
[44]     0.3    0.02    0.00                 jpeg_fill_bit_buffer [44]
-----------------------------------------------
                                                 <spontaneous>
[45]     0.1    0.01    0.00                 decompress_onepass [45]
-----------------------------------------------
                                                 <spontaneous>
[46]     0.1    0.01    0.00                 jinit_inverse_dct [46]
-----------------------------------------------
                                                 <spontaneous>
[47]     0.1    0.01    0.00                 _L_unlock_169 [47]
-----------------------------------------------
                                                 <spontaneous>
[48]     0.1    0.01    0.00                 _int_malloc [48]
-----------------------------------------------
                0.00    0.00      41/123         cvReleaseData [52]
                0.00    0.00      82/123         cvReleaseImageHeader [54]
[49]     0.0    0.00    0.00     123         cvFree_ [49]
-----------------------------------------------
                0.00    0.00       8/82          cvCloneImage [60]
                0.00    0.00      33/82          cvCreateImage [55]
                0.00    0.00      41/82          cvCreateData [51]
[50]     0.0    0.00    0.00      82         cvAlloc [50]
-----------------------------------------------
                0.00    0.00       8/41          cvCloneImage [60]
                0.00    0.00      33/41          cvCreateImage [55]
[51]     0.0    0.00    0.00      41         cvCreateData [51]
                0.00    0.00      41/82          cvAlloc [50]
-----------------------------------------------
                0.00    0.00      41/41          cvReleaseImage [53]
[52]     0.0    0.00    0.00      41         cvReleaseData [52]
                0.00    0.00      41/123         cvFree_ [49]
-----------------------------------------------
                0.00    0.00       5/41          main [1]
                0.00    0.00      36/41          calcMSE::compare(_IplImage*, _IplImage*, Colorspace) [3]
[53]     0.0    0.00    0.00      41         cvReleaseImage [53]
                0.00    0.00      41/41          cvReleaseImageHeader [54]
                0.00    0.00      41/41          cvReleaseData [52]
-----------------------------------------------
                0.00    0.00      41/41          cvReleaseImage [53]
[54]     0.0    0.00    0.00      41         cvReleaseImageHeader [54]
                0.00    0.00      82/123         cvFree_ [49]
-----------------------------------------------
                0.00    0.00       2/33          cv::imread_(std::string const&, int, int, cv::Mat*) [34]
                0.00    0.00       3/33          main [1]
                0.00    0.00       4/33          SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [21]
                0.00    0.00      24/33          calcMSE::compare(_IplImage*, _IplImage*, Colorspace) [3]
[55]     0.0    0.00    0.00      33         cvCreateImage [55]
                0.00    0.00      33/41          cvCreateData [51]
                0.00    0.00      33/82          cvAlloc [50]
                0.00    0.00      33/33          cvInitImageHeader [56]
-----------------------------------------------
                0.00    0.00      33/33          cvCreateImage [55]
[56]     0.0    0.00    0.00      33         cvInitImageHeader [56]
-----------------------------------------------
                0.00    0.00      12/12          cvCvtColor [18]
[57]     0.0    0.00    0.00      12         cvGetErrStatus [57]
-----------------------------------------------
                0.00    0.00      12/12          cvCvtColor [18]
[58]     0.0    0.00    0.00      12         cvGetMat [58]
                0.00    0.00      12/12          cvInitMatHeader [59]
-----------------------------------------------
                0.00    0.00      12/12          cvGetMat [58]
[59]     0.0    0.00    0.00      12         cvInitMatHeader [59]
-----------------------------------------------
                0.00    0.00       8/8           SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [21]
[60]     0.0    0.00    0.00       8         cvCloneImage [60]
                0.00    0.00       8/82          cvAlloc [50]
                0.00    0.00       8/41          cvCreateData [51]
-----------------------------------------------
                0.00    0.00       7/7           CvType::CvType(char const*, int (*)(void const*), void (*)(void**), void* (*)(CvFileStorage*, CvFileNode*), void (*)(CvFileStorage*, char const*, void const*, CvAttrList), void* (*)(void const*)) [2191]
[61]     0.0    0.00    0.00       7         cvRegisterType [61]
-----------------------------------------------
                0.00    0.00       6/6           cvAvg [29]
[62]     0.0    0.00    0.00       6         cvGetImageCOI [62]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN2cv16useOptimizedFlagE [2219]
[63]     0.0    0.00    0.00       1         cvRegisterModule [63]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[64]     0.0    0.00    0.00       1         cvSaveImage [64]
                0.00    0.00       1/3           cv::cvarrToMat(void const*, bool, bool, int) [2201]
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2262]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN2cv11findDecoderERKSs [2218]
[65]     0.0    0.00    0.00       1         cvSetImageIOFunctions [65]
-----------------------------------------------
                0.00    0.00      10/14020       cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2245]
                0.00    0.00   14010/14020       cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [20]
[2176]   0.0    0.00    0.00   14020         cv::borderInterpolate(int, int, int) [2176]
-----------------------------------------------
                0.00    0.00    4001/4001        cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2225]
[2177]   0.0    0.00    0.00    4001         cv::WLByteStream::putBytes(void const*, int) [2177]
                0.00    0.00    1464/1465        cv::WBaseStream::writeBlock() [2178]
-----------------------------------------------
                0.00    0.00       1/1465        cv::WBaseStream::close() [2204]
                0.00    0.00    1464/1465        cv::WLByteStream::putBytes(void const*, int) [2177]
[2178]   0.0    0.00    0.00    1465         cv::WBaseStream::writeBlock() [2178]
-----------------------------------------------
                0.00    0.00       2/65          cv::cvarrToMat(void const*, bool, bool, int) [2209]
                0.00    0.00       3/65          cv::cvarrToMat(void const*, bool, bool, int) [2201]
                0.00    0.00       6/65          cv::cvarrToMat(void const*, bool, bool, int) [2195]
                0.00    0.00      12/65          cv::cvarrToMat(void const*, bool, bool, int) [2188]
                0.00    0.00      18/65          cv::cvarrToMat(void const*, bool, bool, int) [2185]
                0.00    0.00      24/65          cv::cvarrToMat(void const*, bool, bool, int) [2181]
[2179]   0.0    0.00    0.00      65         cv::Mat::Mat(_IplImage const*, bool) [2179]
-----------------------------------------------
                0.00    0.00       1/30          cv::getGaussianKernel(int, double, int) [2258]
                0.00    0.00       6/30          cv::absdiff(cv::Mat const&, cv::Mat const&, cv::Mat&) [8]
                0.00    0.00       6/30          cv::pow(cv::Mat const&, double, cv::Mat&) [11]
                0.00    0.00      17/30          cv::Mat::convertTo(cv::Mat&, int, double, double) const [4]
[2180]   0.0    0.00    0.00      30         cv::Mat::create(int, int, int) [2180]
                0.00    0.00       6/22          cv::fastMalloc(unsigned long) [2182]
-----------------------------------------------
                0.00    0.00      24/24          cvConvertScale [6]
[2181]   0.0    0.00    0.00      24         cv::cvarrToMat(void const*, bool, bool, int) [2181]
                0.00    0.00      24/65          cv::Mat::Mat(_IplImage const*, bool) [2179]
-----------------------------------------------
                0.00    0.00       1/22          cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [39]
                0.00    0.00       1/22          cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2259]
                0.00    0.00       1/22          cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [17]
                0.00    0.00       1/22          cv::BmpEncoder::newEncoder() const [2266]
                0.00    0.00       2/22          cv::JpegDecoder::newDecoder() const [2213]
                0.00    0.00       6/22          cv::Mat::create(int, int, int) [2180]
                0.00    0.00      10/22          cv::ImageCodecInitializer::ImageCodecInitializer() [2260]
[2182]   0.0    0.00    0.00      22         cv::fastMalloc(unsigned long) [2182]
-----------------------------------------------
                0.00    0.00       1/22          cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [16]
                0.00    0.00       1/22          cv::GaussianBlur(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [15]
                0.00    0.00       1/22          cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::~RowFilter() [2261]
                0.00    0.00       1/22          cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2262]
                0.00    0.00       2/22          cv::FilterEngine::~FilterEngine() [2248]
                0.00    0.00       2/22          cv::getKernelType(cv::Mat const&, cv::Point_<int>) [28]
                0.00    0.00       2/22          cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::~SymmColumnFilter() [2257]
                0.00    0.00       2/22          cv::imread_(std::string const&, int, int, cv::Mat*) [34]
                0.00    0.00       5/22          std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2270]
                0.00    0.00       5/22          std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2269]
[2183]   0.0    0.00    0.00      22         cv::fastFree(void*) [2183]
-----------------------------------------------
                0.00    0.00       1/19          cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [39]
                0.00    0.00      18/19          cvAbsDiff [7]
[2184]   0.0    0.00    0.00      19         cv::Mat::release() [2184]
-----------------------------------------------
                0.00    0.00      18/18          cvAbsDiff [7]
[2185]   0.0    0.00    0.00      18         cv::cvarrToMat(void const*, bool, bool, int) [2185]
                0.00    0.00      18/65          cv::Mat::Mat(_IplImage const*, bool) [2179]
-----------------------------------------------
                0.00    0.00       3/13          main [1]
                0.00    0.00       4/13          SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [21]
                0.00    0.00       6/13          calcMSE::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2186]   0.0    0.00    0.00      13         cvSize(int, int) [2186]
-----------------------------------------------
                0.00    0.00      12/12          cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2225]
[2187]   0.0    0.00    0.00      12         cv::WLByteStream::putDWord(int) [2187]
-----------------------------------------------
                0.00    0.00      12/12          cvPow [10]
[2188]   0.0    0.00    0.00      12         cv::cvarrToMat(void const*, bool, bool, int) [2188]
                0.00    0.00      12/65          cv::Mat::Mat(_IplImage const*, bool) [2179]
-----------------------------------------------
                0.00    0.00       4/10          cv::BaseImageDecoder::checkSignature(std::string const&) const [2196]
                0.00    0.00       6/10          cv::findDecoder(std::string const&) [2205]
[2189]   0.0    0.00    0.00      10         cv::BaseImageDecoder::signatureLength() const [2189]
-----------------------------------------------
                0.00    0.00       1/7           cv::JpegDecoder::JpegDecoder() [2231]
                0.00    0.00       1/7           cv::TiffDecoder::TiffDecoder() [2235]
                0.00    0.00       1/7           cv::BmpDecoder::BmpDecoder() [2223]
                0.00    0.00       1/7           cv::SunRasterDecoder::SunRasterDecoder() [2253]
                0.00    0.00       1/7           cv::PxMDecoder::PxMDecoder() [2227]
                0.00    0.00       2/7           cv::JpegDecoder::newDecoder() const [2213]
[2190]   0.0    0.00    0.00       7         cv::BaseImageDecoder::BaseImageDecoder() [2190]
-----------------------------------------------
                0.00    0.00       7/7           global constructors keyed to _ZN2cv11FileStorage20getDefaultObjectNameERKSs [2216]
[2191]   0.0    0.00    0.00       7         CvType::CvType(char const*, int (*)(void const*), void (*)(void**), void* (*)(CvFileStorage*, CvFileNode*), void (*)(CvFileStorage*, char const*, void const*, CvAttrList), void* (*)(void const*)) [2191]
                0.00    0.00       7/7           cvRegisterType [61]
-----------------------------------------------
                0.00    0.00       7/7           __run_exit_handlers [6951]
[2192]   0.0    0.00    0.00       7         CvType::~CvType() [2192]
-----------------------------------------------
                0.00    0.00       6/6           main [1]
[2193]   0.0    0.00    0.00       6         CoreFunctions::printCvScalar(CvScalar, Colorspace, int) [2193]
-----------------------------------------------
                0.00    0.00       1/6           cv::JpegEncoder::JpegEncoder() [2232]
                0.00    0.00       1/6           cv::TiffEncoder::TiffEncoder() [2237]
                0.00    0.00       1/6           cv::BmpEncoder::BmpEncoder() [2226]
                0.00    0.00       1/6           cv::BmpEncoder::newEncoder() const [2266]
                0.00    0.00       1/6           cv::SunRasterEncoder::SunRasterEncoder() [2255]
                0.00    0.00       1/6           cv::PxMEncoder::PxMEncoder() [2229]
[2194]   0.0    0.00    0.00       6         cv::BaseImageEncoder::BaseImageEncoder() [2194]
-----------------------------------------------
                0.00    0.00       6/6           cvAvg [29]
[2195]   0.0    0.00    0.00       6         cv::cvarrToMat(void const*, bool, bool, int) [2195]
                0.00    0.00       6/65          cv::Mat::Mat(_IplImage const*, bool) [2179]
-----------------------------------------------
                0.00    0.00       4/4           cv::findDecoder(std::string const&) [2205]
[2196]   0.0    0.00    0.00       4         cv::BaseImageDecoder::checkSignature(std::string const&) const [2196]
                0.00    0.00       4/10          cv::BaseImageDecoder::signatureLength() const [2189]
-----------------------------------------------
                0.00    0.00       4/4           cv::ImageCodecInitializer::ImageCodecInitializer() [2260]
[2197]   0.0    0.00    0.00       4         std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageDecoder>*, std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > > >, cv::Ptr<cv::BaseImageDecoder> const&) [2197]
-----------------------------------------------
                0.00    0.00       4/4           cv::ImageCodecInitializer::ImageCodecInitializer() [2260]
[2198]   0.0    0.00    0.00       4         std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageEncoder>*, std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > > >, cv::Ptr<cv::BaseImageEncoder> const&) [2198]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2269]
                0.00    0.00       2/3           cv::imread_(std::string const&, int, int, cv::Mat*) [34]
[2199]   0.0    0.00    0.00       3         cv::JpegDecoder::~JpegDecoder() [2199]
-----------------------------------------------
                0.00    0.00       1/3           cv::BmpDecoder::BmpDecoder() [2223]
                0.00    0.00       1/3           cv::SunRasterDecoder::SunRasterDecoder() [2253]
                0.00    0.00       1/3           cv::PxMDecoder::PxMDecoder() [2227]
[2200]   0.0    0.00    0.00       3         cv::RBaseStream::RBaseStream() [2200]
-----------------------------------------------
                0.00    0.00       1/3           cvSaveImage [64]
                0.00    0.00       2/3           cv::imread_(std::string const&, int, int, cv::Mat*) [34]
[2201]   0.0    0.00    0.00       3         cv::cvarrToMat(void const*, bool, bool, int) [2201]
                0.00    0.00       3/65          cv::Mat::Mat(_IplImage const*, bool) [2179]
-----------------------------------------------
                0.00    0.00       1/2           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2262]
                0.00    0.00       1/2           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2270]
[2202]   0.0    0.00    0.00       2         cv::BmpEncoder::~BmpEncoder() [2202]
-----------------------------------------------
                0.00    0.00       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [34]
[2203]   0.0    0.00    0.00       2         cv::JpegDecoder::readHeader() [2203]
-----------------------------------------------
                0.00    0.00       1/2           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2225]
                0.00    0.00       1/2           cv::WBaseStream::open(std::string const&) [2239]
[2204]   0.0    0.00    0.00       2         cv::WBaseStream::close() [2204]
                0.00    0.00       1/1465        cv::WBaseStream::writeBlock() [2178]
-----------------------------------------------
                0.00    0.00       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [34]
[2205]   0.0    0.00    0.00       2         cv::findDecoder(std::string const&) [2205]
                0.00    0.00       6/10          cv::BaseImageDecoder::signatureLength() const [2189]
                0.00    0.00       4/4           cv::BaseImageDecoder::checkSignature(std::string const&) const [2196]
                0.00    0.00       2/2           cv::TiffDecoder::signatureLength() const [2214]
                0.00    0.00       2/2           cv::PxMDecoder::signatureLength() const [2212]
                0.00    0.00       2/2           cv::JpegDecoder::newDecoder() const [2213]
-----------------------------------------------
                0.00    0.00       1/2           cv::BmpDecoder::~BmpDecoder() [2224]
                0.00    0.00       1/2           cv::PxMDecoder::~PxMDecoder() [2228]
[2206]   0.0    0.00    0.00       2         cv::RLByteStream::~RLByteStream() [2206]
-----------------------------------------------
                0.00    0.00       2/2           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2225]
[2207]   0.0    0.00    0.00       2         cv::WLByteStream::putWord(int) [2207]
-----------------------------------------------
                0.00    0.00       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [34]
[2208]   0.0    0.00    0.00       2         cv::BaseImageDecoder::setSource(std::string const&) [2208]
-----------------------------------------------
                0.00    0.00       2/2           cvSmooth [14]
[2209]   0.0    0.00    0.00       2         cv::cvarrToMat(void const*, bool, bool, int) [2209]
                0.00    0.00       2/65          cv::Mat::Mat(_IplImage const*, bool) [2179]
-----------------------------------------------
                0.00    0.00       2/2           cv::Mat::convertTo(cv::Mat&, int, double, double) const [4]
[2210]   0.0    0.00    0.00       2         void cv::cvt_<float, double>(cv::Mat const&, cv::Mat&) [2210]
-----------------------------------------------
                0.00    0.00       2/2           cv::Mat::convertTo(cv::Mat&, int, double, double) const [4]
[2211]   0.0    0.00    0.00       2         void cv::cvtScale_<float, cv::OpCvt<float, int> >(cv::Mat const&, cv::Mat&, double, double) [2211]
-----------------------------------------------
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2205]
[2212]   0.0    0.00    0.00       2         cv::PxMDecoder::signatureLength() const [2212]
-----------------------------------------------
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2205]
[2213]   0.0    0.00    0.00       2         cv::JpegDecoder::newDecoder() const [2213]
                0.00    0.00       2/7           cv::BaseImageDecoder::BaseImageDecoder() [2190]
                0.00    0.00       2/22          cv::fastMalloc(unsigned long) [2182]
-----------------------------------------------
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2205]
[2214]   0.0    0.00    0.00       2         cv::TiffDecoder::signatureLength() const [2214]
-----------------------------------------------
                0.00    0.00       2/2           cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2245]
[2215]   0.0    0.00    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [2215]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6762]
[2216]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv11FileStorage20getDefaultObjectNameERKSs [2216]
                0.00    0.00       7/7           CvType::CvType(char const*, int (*)(void const*), void (*)(void**), void* (*)(CvFileStorage*, CvFileNode*), void (*)(CvFileStorage*, char const*, void const*, CvAttrList), void* (*)(void const*)) [2191]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6762]
[2217]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv11bitwise_andERKNS_3MatES2_RS0_S2_ [2217]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6762]
[2218]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv11findDecoderERKSs [2218]
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2260]
                0.00    0.00       1/1           cvSetImageIOFunctions [65]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6762]
[2219]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv16useOptimizedFlagE [2219]
                0.00    0.00       1/1           cvRegisterModule [63]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6762]
[2220]   0.0    0.00    0.00       1         global constructors keyed to main [2220]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [2221]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to main [2220]
[2221]   0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [2221]
-----------------------------------------------
                0.00    0.00       1/1           calcMSE::calcMSE() [2264]
[2222]   0.0    0.00    0.00       1         SimilarityMetric::SimilarityMetric() [2222]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2260]
[2223]   0.0    0.00    0.00       1         cv::BmpDecoder::BmpDecoder() [2223]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2190]
                0.00    0.00       1/3           cv::RBaseStream::RBaseStream() [2200]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2269]
[2224]   0.0    0.00    0.00       1         cv::BmpDecoder::~BmpDecoder() [2224]
                0.00    0.00       1/2           cv::RLByteStream::~RLByteStream() [2206]
-----------------------------------------------
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2262]
[2225]   0.0    0.00    0.00       1         cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2225]
                0.00    0.00    4001/4001        cv::WLByteStream::putBytes(void const*, int) [2177]
                0.00    0.00      12/12          cv::WLByteStream::putDWord(int) [2187]
                0.00    0.00       2/2           cv::WLByteStream::putWord(int) [2207]
                0.00    0.00       1/1           cv::WBaseStream::WBaseStream() [2241]
                0.00    0.00       1/2           cv::WBaseStream::close() [2204]
                0.00    0.00       1/1           cv::WLByteStream::~WLByteStream() [2250]
                0.00    0.00       1/1           cv::WBaseStream::open(std::string const&) [2239]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2260]
[2226]   0.0    0.00    0.00       1         cv::BmpEncoder::BmpEncoder() [2226]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2194]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2260]
[2227]   0.0    0.00    0.00       1         cv::PxMDecoder::PxMDecoder() [2227]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2190]
                0.00    0.00       1/3           cv::RBaseStream::RBaseStream() [2200]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2269]
[2228]   0.0    0.00    0.00       1         cv::PxMDecoder::~PxMDecoder() [2228]
                0.00    0.00       1/1           cv::RBaseStream::close() [2234]
                0.00    0.00       1/2           cv::RLByteStream::~RLByteStream() [2206]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2260]
