Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
               13.13    0.00   67830/67830       cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [8]
[11]    19.0   13.13    0.00   67830         cv::SymmColumnFilter<cv::Cast<float, float>, cv::SymmColumnVec_32f>::operator()(unsigned char const**, unsigned char*, int, int, int) [11]
-----------------------------------------------
                8.47    0.00  271250/271250      cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [8]
[12]    12.3    8.47    0.00  271250         cv::RowFilter<float, float, cv::RowVec_32f>::operator()(unsigned char const*, unsigned char*, int, int) [12]
-----------------------------------------------
                0.00    7.93     140/140         calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[13]    11.5    0.00    7.93     140         cvMul [13]
                0.00    7.93     140/280         cv::multiply(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [9]
                0.00    0.00     420/1435        cv::cvarrToMat(void const*, bool, bool, int) [2204]
                0.00    0.00     420/2521        cv::Mat::release() [2202]
-----------------------------------------------
                0.00    7.93     140/140         calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[14]    11.5    0.00    7.93     140         cvPow [14]
                0.00    7.93     140/140         cv::pow(cv::Mat const&, double, cv::Mat&) [15]
                0.00    0.00     280/280         cv::cvarrToMat(void const*, bool, bool, int) [2213]
-----------------------------------------------
                0.00    7.93     140/140         cvPow [14]
[15]    11.5    0.00    7.93     140         cv::pow(cv::Mat const&, double, cv::Mat&) [15]
                0.00    7.93     140/280         cv::multiply(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [9]
                0.00    0.00     140/951         cv::Mat::create(int, int, int) [2207]
-----------------------------------------------
                0.00    2.80      70/175         cvAdd [29]
                0.00    4.20     105/175         cvSub [25]
[16]    10.1    0.00    7.00     175         cv::binaryMaskOp(cv::Mat const&, cv::Mat const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat const&, cv::Mat&)) [16]
                4.27    0.00      70/70          void cv::binaryOpC1_<cv::OpAdd<float, float, float>, cv::VBinOp32f<cv::_VAdd32f> >(cv::Mat const&, cv::Mat const&, cv::Mat&) [24]
                2.73    0.00     105/105         void cv::binaryOpC1_<cv::OpSub<float, float, float>, cv::VBinOp32f<cv::_VSub32f> >(cv::Mat const&, cv::Mat const&, cv::Mat&) [30]
-----------------------------------------------
                0.00    6.34      70/70          calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[17]     9.2    0.00    6.34      70         cvDiv [17]
                0.00    6.34      70/70          cv::divide(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [18]
                0.00    0.00     280/2521        cv::Mat::release() [2202]
                0.00    0.00     210/1435        cv::cvarrToMat(void const*, bool, bool, int) [2204]
-----------------------------------------------
                0.00    6.34      70/70          cvDiv [17]
[18]     9.2    0.00    6.34      70         cv::divide(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [18]
                6.34    0.00      70/70          void cv::div_<float>(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [19]
-----------------------------------------------
                6.34    0.00      70/70          cv::divide(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [18]
[19]     9.2    6.34    0.00      70         void cv::div_<float>(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [19]
-----------------------------------------------
                0.00    0.01       1/495         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [60]
                0.00    0.03       2/495         cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
                0.00    1.78     140/495         cvConvertScale [35]
                0.00    4.47     352/495         cv::getKernelType(cv::Mat const&, cv::Point_<int>) [23]
[20]     9.1    0.00    6.29     495         cv::Mat::convertTo(cv::Mat&, int, double, double) const [20]
                3.42    0.00      70/70          void cv::cvtScale_<float, cv::OpCvt<float, float> >(cv::Mat const&, cv::Mat&, double, double) [26]
                2.87    0.00      70/70          void cv::cvt_<unsigned char, float>(cv::Mat const&, cv::Mat&) [27]
                0.00    0.00     495/951         cv::Mat::create(int, int, int) [2207]
                0.00    0.00     352/352         void cv::cvt_<float, double>(cv::Mat const&, cv::Mat&) [2210]
                0.00    0.00       2/2           void cv::cvtScale_<float, cv::OpCvt<float, int> >(cv::Mat const&, cv::Mat&, double, double) [2265]
                0.00    0.00       1/1           void cv::cvtScale_<int, cv::OpCvt<float, float> >(cv::Mat const&, cv::Mat&, double, double) [2307]
-----------------------------------------------
                0.00    4.51     176/176         cv::GaussianBlur(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [6]
[21]     6.5    0.00    4.51     176         cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [21]
                0.00    4.51     176/176         cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
                0.00    0.00     176/176         cv::getGaussianKernel(int, double, int) [2217]
                0.00    0.00       1/1072        cv::fastFree(void*) [2206]
-----------------------------------------------
                0.00    4.51     176/176         cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [21]
[22]     6.5    0.00    4.51     176         cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
                0.00    4.47     352/352         cv::getKernelType(cv::Mat const&, cv::Point_<int>) [23]
                0.00    0.03       2/495         cv::Mat::convertTo(cv::Mat&, int, double, double) const [20]
                0.00    0.01     176/176         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [60]
                0.00    0.00     350/2521        cv::Mat::release() [2202]
                0.00    0.00     176/176         cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2218]
                0.00    0.00     176/176         cv::FilterEngine::FilterEngine(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2215]
                0.00    0.00     176/1072        cv::fastMalloc(unsigned long) [2205]
-----------------------------------------------
                0.00    4.47     352/352         cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
[23]     6.5    0.00    4.47     352         cv::getKernelType(cv::Mat const&, cv::Point_<int>) [23]
                0.00    4.47     352/495         cv::Mat::convertTo(cv::Mat&, int, double, double) const [20]
                0.00    0.00     352/1072        cv::fastFree(void*) [2206]
-----------------------------------------------
                4.27    0.00      70/70          cv::binaryMaskOp(cv::Mat const&, cv::Mat const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat const&, cv::Mat&)) [16]
[24]     6.2    4.27    0.00      70         void cv::binaryOpC1_<cv::OpAdd<float, float, float>, cv::VBinOp32f<cv::_VAdd32f> >(cv::Mat const&, cv::Mat const&, cv::Mat&) [24]
-----------------------------------------------
                0.00    4.20     105/105         calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[25]     6.1    0.00    4.20     105         cvSub [25]
                0.00    4.20     105/175         cv::binaryMaskOp(cv::Mat const&, cv::Mat const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat const&, cv::Mat&)) [16]
                0.00    0.00     420/2521        cv::Mat::release() [2202]
                0.00    0.00     315/1435        cv::cvarrToMat(void const*, bool, bool, int) [2204]
-----------------------------------------------
                3.42    0.00      70/70          cv::Mat::convertTo(cv::Mat&, int, double, double) const [20]
[26]     5.0    3.42    0.00      70         void cv::cvtScale_<float, cv::OpCvt<float, float> >(cv::Mat const&, cv::Mat&, double, double) [26]
-----------------------------------------------
                2.87    0.00      70/70          cv::Mat::convertTo(cv::Mat&, int, double, double) const [20]
[27]     4.2    2.87    0.00      70         void cv::cvt_<unsigned char, float>(cv::Mat const&, cv::Mat&) [27]
-----------------------------------------------
                                                 <spontaneous>
[28]     4.1    2.82    0.00                 memcpy [28]
-----------------------------------------------
                0.00    2.80      70/70          calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[29]     4.1    0.00    2.80      70         cvAdd [29]
                0.00    2.80      70/175         cv::binaryMaskOp(cv::Mat const&, cv::Mat const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat const&, cv::Mat&)) [16]
                0.00    0.00     280/2521        cv::Mat::release() [2202]
                0.00    0.00     210/1435        cv::cvarrToMat(void const*, bool, bool, int) [2204]
-----------------------------------------------
                2.73    0.00     105/105         cv::binaryMaskOp(cv::Mat const&, cv::Mat const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat const&, cv::Mat&)) [16]
[30]     4.0    2.73    0.00     105         void cv::binaryOpC1_<cv::OpSub<float, float, float>, cv::VBinOp32f<cv::_VSub32f> >(cv::Mat const&, cv::Mat const&, cv::Mat&) [30]
-----------------------------------------------
                                                 <spontaneous>
[31]     3.2    2.20    0.00                 mmap [31]
-----------------------------------------------
                0.00    1.91     140/140         calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[32]     2.8    0.00    1.91     140         cvAddS [32]
                0.00    1.91     140/140         cv::binarySMaskOp(cv::Mat const&, cv::Scalar_<double> const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&)) [34]
                0.00    0.00     420/2521        cv::Mat::release() [2202]
                0.00    0.00     280/1435        cv::cvarrToMat(void const*, bool, bool, int) [2204]
-----------------------------------------------
                1.91    0.00     140/140         cv::binarySMaskOp(cv::Mat const&, cv::Scalar_<double> const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&)) [34]
[33]     2.8    1.91    0.00     140         void cv::binarySOpCn_<cv::OpAdd<float, float, float> >(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&) [33]
                0.00    0.00     140/140         void cv::Scalar_<double>::convertTo<float>(float*, int, int) const [2228]
-----------------------------------------------
                0.00    1.91     140/140         cvAddS [32]
[34]     2.8    0.00    1.91     140         cv::binarySMaskOp(cv::Mat const&, cv::Scalar_<double> const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&)) [34]
                1.91    0.00     140/140         void cv::binarySOpCn_<cv::OpAdd<float, float, float> >(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&) [33]
                0.00    0.00     140/951         cv::Mat::create(int, int, int) [2207]
-----------------------------------------------
                0.00    1.78     140/140         calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[35]     2.6    0.00    1.78     140         cvConvertScale [35]
                0.00    1.78     140/495         cv::Mat::convertTo(cv::Mat&, int, double, double) const [20]
                0.00    0.00     280/280         cv::cvarrToMat(void const*, bool, bool, int) [2212]
-----------------------------------------------
                0.00    1.29      70/70          calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[36]     1.9    0.00    1.29      70         cvResize [36]
                1.29    0.00      70/70          cv::resize(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [37]
                0.00    0.00     140/140         cv::cvarrToMat(void const*, bool, bool, int) [2227]
-----------------------------------------------
                1.29    0.00      70/70          cvResize [36]
[37]     1.9    1.29    0.00      70         cv::resize(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [37]
-----------------------------------------------
                0.00    0.07       2/32          main [1]
                0.00    1.02      30/32          SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [39]
[38]     1.6    0.00    1.09      32         cvCvtColor [38]
                0.84    0.00      20/20          icvBGRx2YCrCb_8u_CnC3R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) [42]
                0.25    0.00      12/12          icvBGRx2Gray_8u_CnC1R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) [46]
                0.00    0.00      64/64          cvGetMat [78]
                0.00    0.00      64/64          cvGetErrStatus [77]
-----------------------------------------------
                0.00    1.02      70/70          calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[39]     1.5    0.00    1.02      70         SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [39]
                0.00    1.02      30/32          cvCvtColor [38]
                0.00    0.00      40/40          cvCloneImage [80]
                0.00    0.00      30/103         cvSize(int, int) [2229]
                0.00    0.00      30/840         cvCreateImage [74]
-----------------------------------------------
                0.00    0.84      70/70          calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[40]     1.2    0.00    0.84      70         cvAvg [40]
                0.00    0.84      70/70          cv::sum(cv::Mat const&) [41]
                0.00    0.00      70/70          cv::cvarrToMat(void const*, bool, bool, int) [2230]
                0.00    0.00      70/70          cvGetImageCOI [76]
-----------------------------------------------
                0.00    0.84      70/70          cvAvg [40]
[41]     1.2    0.00    0.84      70         cv::sum(cv::Mat const&) [41]
                0.59    0.00      30/30          cv::Scalar_<double> cv::sum_<cv::Vec<float, 3>, cv::Vec<double, 3> >(cv::Mat const&) [43]
                0.25    0.00      40/40          cv::Scalar_<double> cv::sum_<float, double>(cv::Mat const&) [45]
-----------------------------------------------
                0.84    0.00      20/20          cvCvtColor [38]
[42]     1.2    0.84    0.00      20         icvBGRx2YCrCb_8u_CnC3R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) [42]
-----------------------------------------------
                0.59    0.00      30/30          cv::sum(cv::Mat const&) [41]
[43]     0.9    0.59    0.00      30         cv::Scalar_<double> cv::sum_<cv::Vec<float, 3>, cv::Vec<double, 3> >(cv::Mat const&) [43]
-----------------------------------------------
                                                 <spontaneous>
[44]     0.4    0.29    0.00                 jpeg_idct_16x16 [44]
-----------------------------------------------
                0.25    0.00      40/40          cv::sum(cv::Mat const&) [41]
[45]     0.4    0.25    0.00      40         cv::Scalar_<double> cv::sum_<float, double>(cv::Mat const&) [45]
-----------------------------------------------
                0.25    0.00      12/12          cvCvtColor [38]
[46]     0.4    0.25    0.00      12         icvBGRx2Gray_8u_CnC1R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) [46]
-----------------------------------------------
                                                 <spontaneous>
[47]     0.3    0.23    0.00                 ycc_rgb_convert [47]
-----------------------------------------------
                0.23    0.00    4000/4000        cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [8]
[48]     0.3    0.23    0.00    4000         cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::operator()(unsigned char const*, unsigned char*, int, int) [48]
-----------------------------------------------
                0.23    0.00    1000/1000        cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [8]
[49]     0.3    0.23    0.00    1000         cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::operator()(unsigned char const**, unsigned char*, int, int, int) [49]
-----------------------------------------------
                                                 <spontaneous>
[50]     0.2    0.17    0.00                 jpeg_idct_islow [50]
-----------------------------------------------
                0.00    0.16       2/2           main [1]
[51]     0.2    0.00    0.16       2         cvLoadImage [51]
                0.00    0.16       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [54]
-----------------------------------------------
                0.16    0.00    8000/8000        cv::JpegDecoder::readData(cv::Mat&) [53]
[52]     0.2    0.16    0.00    8000         icvCvt_BGR2RGB_8u_C3R(unsigned char const*, int, unsigned char*, int, CvSize) [52]
-----------------------------------------------
                0.00    0.16       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [54]
[53]     0.2    0.00    0.16       2         cv::JpegDecoder::readData(cv::Mat&) [53]
                0.16    0.00    8000/8000        icvCvt_BGR2RGB_8u_C3R(unsigned char const*, int, unsigned char*, int, CvSize) [52]
-----------------------------------------------
                0.00    0.16       2/2           cvLoadImage [51]
[54]     0.2    0.00    0.16       2         cv::imread_(std::string const&, int, int, cv::Mat*) [54]
                0.00    0.16       2/2           cv::JpegDecoder::readData(cv::Mat&) [53]
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2261]
                0.00    0.00       2/2           cv::JpegDecoder::readHeader() [2259]
                0.00    0.00       2/2           cv::BaseImageDecoder::setSource(std::string const&) [2264]
                0.00    0.00       2/1072        cv::fastFree(void*) [2206]
                0.00    0.00       2/3           cv::JpegDecoder::~JpegDecoder() [2255]
                0.00    0.00       2/840         cvCreateImage [74]
                0.00    0.00       2/3           cv::cvarrToMat(void const*, bool, bool, int) [2257]
-----------------------------------------------
                                                 <spontaneous>
[55]     0.2    0.13    0.00                 brk [55]
-----------------------------------------------
                                                 <spontaneous>
[56]     0.2    0.11    0.00                 __write_nocancel [56]
-----------------------------------------------
                                                 <spontaneous>
[57]     0.1    0.05    0.00                 decode_mcu [57]
-----------------------------------------------
                0.00    0.00    1760/967070      cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [66]
                0.03    0.00  965310/967070      cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [8]
[58]     0.0    0.03    0.00  967070         cv::borderInterpolate(int, int, int) [58]
-----------------------------------------------
                                                 <spontaneous>
[59]     0.0    0.02    0.00                 _int_malloc [59]
-----------------------------------------------
                0.00    0.01     176/176         cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
[60]     0.0    0.00    0.01     176         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [60]
                0.00    0.01       1/495         cv::Mat::convertTo(cv::Mat&, int, double, double) const [20]
                0.00    0.00     176/2521        cv::Mat::release() [2202]
                0.00    0.00     175/700         cv::Mat::operator=(cv::Mat const&) [2208]
                0.00    0.00     175/175         cv::SymmColumnFilter<cv::Cast<float, float>, cv::SymmColumnVec_32f>::SymmColumnFilter(cv::Mat const&, int, double, int, cv::Cast<float, float> const&, cv::SymmColumnVec_32f const&) [2221]
                0.00    0.00     175/175         cv::Ptr<cv::BaseColumnFilter>::Ptr(cv::BaseColumnFilter*) [2224]
                0.00    0.00       1/1           cv::ColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::ColumnFilter(cv::Mat const&, int, double, cv::FixedPtCastEx<int, unsigned char> const&, cv::SymmColumnVec_32s8u const&) [2295]
                0.00    0.00       1/1072        cv::fastMalloc(unsigned long) [2205]
-----------------------------------------------
                                                 <spontaneous>
[61]     0.0    0.01    0.00                 jpeg_fill_bit_buffer [61]
-----------------------------------------------
                                                 <spontaneous>
[62]     0.0    0.01    0.00                 jpeg_huff_decode [62]
-----------------------------------------------
                                                 <spontaneous>
[63]     0.0    0.01    0.00                 memset [63]
-----------------------------------------------
                0.01    0.00     176/176         cv::GaussianBlur(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [6]
[64]     0.0    0.01    0.00     176         cv::FilterEngine::~FilterEngine() [64]
                0.00    0.00     352/1072        cv::fastFree(void*) [2206]
                0.00    0.00     175/175         cv::RowFilter<float, float, cv::RowVec_32f>::~RowFilter() [2225]
                0.00    0.00     175/175         cv::SymmColumnFilter<cv::Cast<float, float>, cv::SymmColumnVec_32f>::~SymmColumnFilter() [2222]
                0.00    0.00       1/1           cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::~RowFilter() [2305]
                0.00    0.00       1/1           cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::~SymmColumnFilter() [2303]
-----------------------------------------------
                                                 <spontaneous>
[65]     0.0    0.01    0.00                 cv::Filter2D<unsigned char, cv::Cast<float, short>, cv::FilterVec_8u16s>::operator()(unsigned char const**, unsigned char*, int, int, int, int) [65]
-----------------------------------------------
                0.00    0.00     176/176         cv::FilterEngine::start(cv::Mat const&, cv::Rect_<int> const&, bool, int) [67]
[66]     0.0    0.00    0.00     176         cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [66]
                0.00    0.00    1760/967070      cv::borderInterpolate(int, int, int) [58]
                0.00    0.00     352/352         std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [2211]
                0.00    0.00     176/176         std::vector<unsigned char*, std::allocator<unsigned char*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char**, std::vector<unsigned char*, std::allocator<unsigned char*> > >, unsigned long, unsigned char* const&) [2219]
                0.00    0.00     176/176         cv::BaseColumnFilter::reset() [2216]
-----------------------------------------------
                0.00    0.00     176/176         cv::FilterEngine::apply(cv::Mat const&, cv::Mat&, cv::Rect_<int> const&, cv::Point_<int>, bool) [7]
[67]     0.0    0.00    0.00     176         cv::FilterEngine::start(cv::Mat const&, cv::Rect_<int> const&, bool, int) [67]
                0.00    0.00     176/176         cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [66]
-----------------------------------------------
                0.00    0.00     860/2580        cvReleaseData [71]
                0.00    0.00    1720/2580        cvReleaseImageHeader [73]
[68]     0.0    0.00    0.00    2580         cvFree_ [68]
-----------------------------------------------
                0.00    0.00      40/1760        cvCloneImage [80]
                0.00    0.00     840/1760        cvCreateImage [74]
                0.00    0.00     880/1760        cvCreateData [70]
[69]     0.0    0.00    0.00    1760         cvAlloc [69]
-----------------------------------------------
                0.00    0.00      40/880         cvCloneImage [80]
                0.00    0.00     840/880         cvCreateImage [74]
[70]     0.0    0.00    0.00     880         cvCreateData [70]
                0.00    0.00     880/1760        cvAlloc [69]
-----------------------------------------------
                0.00    0.00     860/860         cvReleaseImage [72]
[71]     0.0    0.00    0.00     860         cvReleaseData [71]
                0.00    0.00     860/2580        cvFree_ [68]
-----------------------------------------------
                0.00    0.00       5/860         main [1]
                0.00    0.00      15/860         calcMSSSIM::~calcMSSSIM() [2254]
                0.00    0.00      35/860         calcSSIM::releaseCS_map() [2233]
                0.00    0.00      70/860         calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
                0.00    0.00     735/860         calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[72]     0.0    0.00    0.00     860         cvReleaseImage [72]
                0.00    0.00     860/860         cvReleaseImageHeader [73]
                0.00    0.00     860/860         cvReleaseData [71]
-----------------------------------------------
                0.00    0.00     860/860         cvReleaseImage [72]
[73]     0.0    0.00    0.00     860         cvReleaseImageHeader [73]
                0.00    0.00    1720/2580        cvFree_ [68]
-----------------------------------------------
                0.00    0.00       2/840         cv::imread_(std::string const&, int, int, cv::Mat*) [54]
                0.00    0.00       3/840         main [1]
                0.00    0.00      30/840         SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [39]
                0.00    0.00      70/840         calcMSSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
                0.00    0.00     735/840         calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [4]
[74]     0.0    0.00    0.00     840         cvCreateImage [74]
                0.00    0.00     840/880         cvCreateData [70]
                0.00    0.00     840/1760        cvAlloc [69]
                0.00    0.00     840/840         cvInitImageHeader [75]
-----------------------------------------------
                0.00    0.00     840/840         cvCreateImage [74]
[75]     0.0    0.00    0.00     840         cvInitImageHeader [75]
-----------------------------------------------
                0.00    0.00      70/70          cvAvg [40]
[76]     0.0    0.00    0.00      70         cvGetImageCOI [76]
-----------------------------------------------
                0.00    0.00      64/64          cvCvtColor [38]
[77]     0.0    0.00    0.00      64         cvGetErrStatus [77]
-----------------------------------------------
                0.00    0.00      64/64          cvCvtColor [38]
[78]     0.0    0.00    0.00      64         cvGetMat [78]
                0.00    0.00      64/64          cvInitMatHeader [79]
-----------------------------------------------
                0.00    0.00      64/64          cvGetMat [78]
[79]     0.0    0.00    0.00      64         cvInitMatHeader [79]
-----------------------------------------------
                0.00    0.00      40/40          SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [39]
[80]     0.0    0.00    0.00      40         cvCloneImage [80]
                0.00    0.00      40/1760        cvAlloc [69]
                0.00    0.00      40/880         cvCreateData [70]
-----------------------------------------------
                0.00    0.00       7/7           CvType::CvType(char const*, int (*)(void const*), void (*)(void**), void* (*)(CvFileStorage*, CvFileNode*), void (*)(CvFileStorage*, char const*, void const*, CvAttrList), void* (*)(void const*)) [2241]
[81]     0.0    0.00    0.00       7         cvRegisterType [81]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN2cv16useOptimizedFlagE [2272]
[82]     0.0    0.00    0.00       1         cvRegisterModule [82]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[83]     0.0    0.00    0.00       1         cvSaveImage [83]
                0.00    0.00       1/3           cv::cvarrToMat(void const*, bool, bool, int) [2257]
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2306]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN2cv11findDecoderERKSs [2271]
[84]     0.0    0.00    0.00       1         cvSetImageIOFunctions [84]
-----------------------------------------------
                0.00    0.00    4001/4001        cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2277]
[2200]   0.0    0.00    0.00    4001         cv::WLByteStream::putBytes(void const*, int) [2200]
                0.00    0.00    1464/1465        cv::WBaseStream::writeBlock() [2203]
-----------------------------------------------
                0.00    0.00       3/2560        cv::cvarrToMat(void const*, bool, bool, int) [2257]
                0.00    0.00      70/2560        cv::cvarrToMat(void const*, bool, bool, int) [2230]
                0.00    0.00     140/2560        cv::cvarrToMat(void const*, bool, bool, int) [2227]
                0.00    0.00     280/2560        cv::cvarrToMat(void const*, bool, bool, int) [2212]
                0.00    0.00     280/2560        cv::cvarrToMat(void const*, bool, bool, int) [2213]
                0.00    0.00     352/2560        cv::cvarrToMat(void const*, bool, bool, int) [2209]
                0.00    0.00    1435/2560        cv::cvarrToMat(void const*, bool, bool, int) [2204]
[2201]   0.0    0.00    0.00    2560         cv::Mat::Mat(_IplImage const*, bool) [2201]
-----------------------------------------------
                0.00    0.00     175/2521        cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2218]
                0.00    0.00     176/2521        cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [60]
                0.00    0.00     280/2521        cvAdd [29]
                0.00    0.00     280/2521        cvDiv [17]
                0.00    0.00     350/2521        cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
                0.00    0.00     420/2521        cvSub [25]
                0.00    0.00     420/2521        cvMul [13]
                0.00    0.00     420/2521        cvAddS [32]
[2202]   0.0    0.00    0.00    2521         cv::Mat::release() [2202]
-----------------------------------------------
                0.00    0.00       1/1465        cv::WBaseStream::close() [2260]
                0.00    0.00    1464/1465        cv::WLByteStream::putBytes(void const*, int) [2200]
[2203]   0.0    0.00    0.00    1465         cv::WBaseStream::writeBlock() [2203]
-----------------------------------------------
                0.00    0.00     210/1435        cvAdd [29]
                0.00    0.00     210/1435        cvDiv [17]
                0.00    0.00     280/1435        cvAddS [32]
                0.00    0.00     315/1435        cvSub [25]
                0.00    0.00     420/1435        cvMul [13]
[2204]   0.0    0.00    0.00    1435         cv::cvarrToMat(void const*, bool, bool, int) [2204]
                0.00    0.00    1435/2560        cv::Mat::Mat(_IplImage const*, bool) [2201]
-----------------------------------------------
                0.00    0.00       1/1072        cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [60]
                0.00    0.00       1/1072        cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2218]
                0.00    0.00       1/1072        cv::BmpEncoder::newEncoder() const [2309]
                0.00    0.00       2/1072        cv::JpegDecoder::newDecoder() const [2267]
                0.00    0.00      10/1072        cv::ImageCodecInitializer::ImageCodecInitializer() [2304]
