Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                2.01    0.00      12/12          void cv::cvtScale_<float, cv::OpCvt<float, float> >(cv::Mat const&, cv::Mat&, double, double) [25]
                1.84    0.00      12/12          void cv::cvt_<unsigned char, float>(cv::Mat const&, cv::Mat&) [27]
                0.00    0.00      89/168         cv::Mat::create(int, int, int) [2194]
                0.00    0.00      62/62          void cv::cvt_<float, double>(cv::Mat const&, cv::Mat&) [2197]
                0.00    0.00       2/2           void cv::cvtScale_<float, cv::OpCvt<float, int> >(cv::Mat const&, cv::Mat&, double, double) [2240]
                0.00    0.00       1/1           void cv::cvtScale_<int, cv::OpCvt<float, float> >(cv::Mat const&, cv::Mat&, double, double) [2283]
-----------------------------------------------
                0.00    3.72      12/12          calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[17]     8.7    0.00    3.72      12         cvDiv [17]
                0.00    3.72      12/12          cv::divide(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [18]
                0.00    0.00      48/433         cv::Mat::release() [2189]
                0.00    0.00      36/246         cv::cvarrToMat(void const*, bool, bool, int) [2191]
-----------------------------------------------
                0.00    3.72      12/12          cvDiv [17]
[18]     8.7    0.00    3.72      12         cv::divide(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [18]
                3.72    0.00      12/12          void cv::div_<float>(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [19]
-----------------------------------------------
                3.72    0.00      12/12          cv::divide(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [18]
[19]     8.7    3.72    0.00      12         void cv::div_<float>(cv::Mat const&, cv::Mat const&, cv::Mat&, double) [19]
-----------------------------------------------
                2.95    0.00      12/12          cv::binaryMaskOp(cv::Mat const&, cv::Mat const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat const&, cv::Mat&)) [15]
[20]     6.9    2.95    0.00      12         void cv::binaryOpC1_<cv::OpAdd<float, float, float>, cv::VBinOp32f<cv::_VAdd32f> >(cv::Mat const&, cv::Mat const&, cv::Mat&) [20]
-----------------------------------------------
                0.00    2.81      31/31          cv::GaussianBlur(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [5]
[21]     6.6    0.00    2.81      31         cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [21]
                0.00    2.81      31/31          cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
                0.00    0.00      31/31          cv::getGaussianKernel(int, double, int) [2207]
                0.00    0.00       1/202         cv::fastFree(void*) [2193]
-----------------------------------------------
                0.00    2.81      31/31          cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [21]
[22]     6.6    0.00    2.81      31         cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
                0.00    2.68      62/62          cv::getKernelType(cv::Mat const&, cv::Point_<int>) [24]
                0.00    0.09       2/89          cv::Mat::convertTo(cv::Mat&, int, double, double) const [16]
                0.00    0.04      31/31          cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [54]
                0.00    0.00      60/433         cv::Mat::release() [2189]
                0.00    0.00      31/31          cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2208]
                0.00    0.00      31/31          cv::FilterEngine::FilterEngine(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2204]
                0.00    0.00      31/202         cv::fastMalloc(unsigned long) [2192]
-----------------------------------------------
                0.00    2.77      18/18          calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[23]     6.5    0.00    2.77      18         cvSub [23]
                0.00    2.77      18/30          cv::binaryMaskOp(cv::Mat const&, cv::Mat const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat const&, cv::Mat&)) [15]
                0.00    0.00      72/433         cv::Mat::release() [2189]
                0.00    0.00      54/246         cv::cvarrToMat(void const*, bool, bool, int) [2191]
-----------------------------------------------
                0.00    2.68      62/62          cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
[24]     6.3    0.00    2.68      62         cv::getKernelType(cv::Mat const&, cv::Point_<int>) [24]
                0.00    2.68      62/89          cv::Mat::convertTo(cv::Mat&, int, double, double) const [16]
                0.00    0.00      62/202         cv::fastFree(void*) [2193]
-----------------------------------------------
                2.01    0.00      12/12          cv::Mat::convertTo(cv::Mat&, int, double, double) const [16]
[25]     4.7    2.01    0.00      12         void cv::cvtScale_<float, cv::OpCvt<float, float> >(cv::Mat const&, cv::Mat&, double, double) [25]
-----------------------------------------------
                0.00    1.85      12/12          calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[26]     4.3    0.00    1.85      12         cvAdd [26]
                0.00    1.85      12/30          cv::binaryMaskOp(cv::Mat const&, cv::Mat const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat const&, cv::Mat&)) [15]
                0.00    0.00      48/433         cv::Mat::release() [2189]
                0.00    0.00      36/246         cv::cvarrToMat(void const*, bool, bool, int) [2191]
-----------------------------------------------
                1.84    0.00      12/12          cv::Mat::convertTo(cv::Mat&, int, double, double) const [16]
[27]     4.3    1.84    0.00      12         void cv::cvt_<unsigned char, float>(cv::Mat const&, cv::Mat&) [27]
-----------------------------------------------
                1.67    0.00      18/18          cv::binaryMaskOp(cv::Mat const&, cv::Mat const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat const&, cv::Mat&)) [15]
[28]     3.9    1.67    0.00      18         void cv::binaryOpC1_<cv::OpSub<float, float, float>, cv::VBinOp32f<cv::_VSub32f> >(cv::Mat const&, cv::Mat const&, cv::Mat&) [28]
-----------------------------------------------
                                                 <spontaneous>
[29]     3.7    1.57    0.00                 memcpy [29]
-----------------------------------------------
                                                 <spontaneous>
[30]     2.9    1.23    0.00                 mmap [30]
-----------------------------------------------
                0.00    1.12      24/24          calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[31]     2.6    0.00    1.12      24         cvAddS [31]
                0.00    1.12      24/24          cv::binarySMaskOp(cv::Mat const&, cv::Scalar_<double> const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&)) [33]
                0.00    0.00      72/433         cv::Mat::release() [2189]
                0.00    0.00      48/246         cv::cvarrToMat(void const*, bool, bool, int) [2191]
-----------------------------------------------
                1.12    0.00      24/24          cv::binarySMaskOp(cv::Mat const&, cv::Scalar_<double> const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&)) [33]
[32]     2.6    1.12    0.00      24         void cv::binarySOpCn_<cv::OpAdd<float, float, float> >(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&) [32]
                0.00    0.00      24/24          void cv::Scalar_<double>::convertTo<float>(float*, int, int) const [2217]
-----------------------------------------------
                0.00    1.12      24/24          cvAddS [31]
[33]     2.6    0.00    1.12      24         cv::binarySMaskOp(cv::Mat const&, cv::Scalar_<double> const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&)) [33]
                1.12    0.00      24/24          void cv::binarySOpCn_<cv::OpAdd<float, float, float> >(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&) [32]
                0.00    0.00      24/168         cv::Mat::create(int, int, int) [2194]
-----------------------------------------------
                0.00    1.04      24/24          calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[34]     2.4    0.00    1.04      24         cvConvertScale [34]
                0.00    1.04      24/89          cv::Mat::convertTo(cv::Mat&, int, double, double) const [16]
                0.00    0.00      48/48          cv::cvarrToMat(void const*, bool, bool, int) [2199]
-----------------------------------------------
                0.00    0.22       2/6           main [1]
                0.00    0.43       4/6           SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [38]
[35]     1.5    0.00    0.65       6         cvCvtColor [35]
                0.39    0.00       2/2           icvBGRx2YCrCb_8u_CnC3R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) [39]
                0.26    0.00       4/4           icvBGRx2Gray_8u_CnC1R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) [43]
                0.00    0.00      12/12          cvGetMat [73]
                0.00    0.00      12/12          cvGetErrStatus [71]
-----------------------------------------------
                0.00    0.49      12/12          calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[36]     1.2    0.00    0.49      12         cvAvg [36]
                0.00    0.49      12/12          cv::sum(cv::Mat const&) [37]
                0.00    0.00      12/12          cv::cvarrToMat(void const*, bool, bool, int) [2220]
                0.00    0.00      12/12          cvGetImageCOI [72]
-----------------------------------------------
                0.00    0.49      12/12          cvAvg [36]
[37]     1.2    0.00    0.49      12         cv::sum(cv::Mat const&) [37]
                0.30    0.00       4/4           cv::Scalar_<double> cv::sum_<cv::Vec<float, 3>, cv::Vec<double, 3> >(cv::Mat const&) [40]
                0.19    0.00       8/8           cv::Scalar_<double> cv::sum_<float, double>(cv::Mat const&) [46]
-----------------------------------------------
                0.00    0.43      12/12          calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[38]     1.0    0.00    0.43      12         SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [38]
                0.00    0.43       4/6           cvCvtColor [35]
                0.00    0.00       8/8           cvCloneImage [75]
                0.00    0.00       4/13          cvSize(int, int) [2218]
                0.00    0.00       4/135         cvCreateImage [69]
-----------------------------------------------
                0.39    0.00       2/2           cvCvtColor [35]
[39]     0.9    0.39    0.00       2         icvBGRx2YCrCb_8u_CnC3R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) [39]
-----------------------------------------------
                0.30    0.00       4/4           cv::sum(cv::Mat const&) [37]
[40]     0.7    0.30    0.00       4         cv::Scalar_<double> cv::sum_<cv::Vec<float, 3>, cv::Vec<double, 3> >(cv::Mat const&) [40]
-----------------------------------------------
                0.29    0.00    4000/4000        cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [7]
[41]     0.7    0.29    0.00    4000         cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::operator()(unsigned char const*, unsigned char*, int, int) [41]
-----------------------------------------------
                                                 <spontaneous>
[42]     0.7    0.28    0.00                 jpeg_idct_16x16 [42]
-----------------------------------------------
                0.26    0.00       4/4           cvCvtColor [35]
[43]     0.6    0.26    0.00       4         icvBGRx2Gray_8u_CnC1R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) [43]
-----------------------------------------------
                                                 <spontaneous>
[44]     0.5    0.21    0.00                 ycc_rgb_convert [44]
-----------------------------------------------
                0.20    0.00    1000/1000        cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [7]
[45]     0.5    0.20    0.00    1000         cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::operator()(unsigned char const**, unsigned char*, int, int, int) [45]
-----------------------------------------------
                0.19    0.00       8/8           cv::sum(cv::Mat const&) [37]
[46]     0.4    0.19    0.00       8         cv::Scalar_<double> cv::sum_<float, double>(cv::Mat const&) [46]
-----------------------------------------------
                                                 <spontaneous>
[47]     0.4    0.18    0.00                 __write_nocancel [47]
-----------------------------------------------
                0.00    0.16       2/2           main [1]
[48]     0.4    0.00    0.16       2         cvLoadImage [48]
                0.00    0.16       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [51]
-----------------------------------------------
                0.16    0.00    8000/8000        cv::JpegDecoder::readData(cv::Mat&) [50]
[49]     0.4    0.16    0.00    8000         icvCvt_BGR2RGB_8u_C3R(unsigned char const*, int, unsigned char*, int, CvSize) [49]
-----------------------------------------------
                0.00    0.16       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [51]
[50]     0.4    0.00    0.16       2         cv::JpegDecoder::readData(cv::Mat&) [50]
                0.16    0.00    8000/8000        icvCvt_BGR2RGB_8u_C3R(unsigned char const*, int, unsigned char*, int, CvSize) [49]
-----------------------------------------------
                0.00    0.16       2/2           cvLoadImage [48]
[51]     0.4    0.00    0.16       2         cv::imread_(std::string const&, int, int, cv::Mat*) [51]
                0.00    0.16       2/2           cv::JpegDecoder::readData(cv::Mat&) [50]
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2236]
                0.00    0.00       2/2           cv::JpegDecoder::readHeader() [2234]
                0.00    0.00       2/2           cv::BaseImageDecoder::setSource(std::string const&) [2239]
                0.00    0.00       2/202         cv::fastFree(void*) [2193]
                0.00    0.00       2/3           cv::JpegDecoder::~JpegDecoder() [2230]
                0.00    0.00       2/135         cvCreateImage [69]
                0.00    0.00       2/3           cv::cvarrToMat(void const*, bool, bool, int) [2232]
-----------------------------------------------
                                                 <spontaneous>
[52]     0.3    0.13    0.00                 jpeg_idct_islow [52]
-----------------------------------------------
                                                 <spontaneous>
[53]     0.2    0.07    0.00                 decode_mcu [53]
-----------------------------------------------
                0.00    0.04      31/31          cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
[54]     0.1    0.00    0.04      31         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [54]
                0.00    0.04       1/89          cv::Mat::convertTo(cv::Mat&, int, double, double) const [16]
                0.00    0.00      31/433         cv::Mat::release() [2189]
                0.00    0.00      30/120         cv::Mat::operator=(cv::Mat const&) [2195]
                0.00    0.00      30/30          cv::SymmColumnFilter<cv::Cast<float, float>, cv::SymmColumnVec_32f>::SymmColumnFilter(cv::Mat const&, int, double, int, cv::Cast<float, float> const&, cv::SymmColumnVec_32f const&) [2211]
                0.00    0.00      30/30          cv::Ptr<cv::BaseColumnFilter>::Ptr(cv::BaseColumnFilter*) [2214]
                0.00    0.00       1/1           cv::ColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::ColumnFilter(cv::Mat const&, int, double, cv::FixedPtCastEx<int, unsigned char> const&, cv::SymmColumnVec_32s8u const&) [2271]
                0.00    0.00       1/202         cv::fastMalloc(unsigned long) [2192]
-----------------------------------------------
                                                 <spontaneous>
[55]     0.1    0.03    0.00                 brk [55]
-----------------------------------------------
                                                 <spontaneous>
[56]     0.0    0.02    0.00                 __read_nocancel [56]
-----------------------------------------------
                0.00    0.00     135/405         cvReleaseData [64]
                0.01    0.00     270/405         cvReleaseImageHeader [63]
[57]     0.0    0.01    0.00     405         cvFree_ [57]
-----------------------------------------------
                0.00    0.00       2/135         calcSSIM::releaseSSIM_map() [66]
                0.00    0.00       2/135         calcSSIM::releaseCS_map() [65]
                0.00    0.00       5/135         main [1]
                0.00    0.01     126/135         calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[58]     0.0    0.00    0.01     135         cvReleaseImage [58]
                0.00    0.01     135/135         cvReleaseImageHeader [63]
                0.00    0.00     135/135         cvReleaseData [64]
-----------------------------------------------
                                                 <spontaneous>
[59]     0.0    0.01    0.00                 decompress_onepass [59]
-----------------------------------------------
                                                 <spontaneous>
[60]     0.0    0.01    0.00                 jpeg_fill_bit_buffer [60]
-----------------------------------------------
                                                 <spontaneous>
[61]     0.0    0.01    0.00                 jpeg_huff_decode [61]
-----------------------------------------------
                                                 <spontaneous>
[62]     0.0    0.01    0.00                 __open_nocancel [62]
-----------------------------------------------
                0.00    0.01     135/135         cvReleaseImage [58]
[63]     0.0    0.00    0.01     135         cvReleaseImageHeader [63]
                0.01    0.00     270/405         cvFree_ [57]
-----------------------------------------------
                0.00    0.00     135/135         cvReleaseImage [58]
[64]     0.0    0.00    0.00     135         cvReleaseData [64]
                0.00    0.00     135/405         cvFree_ [57]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[65]     0.0    0.00    0.00       2         calcSSIM::releaseCS_map() [65]
                0.00    0.00       2/135         cvReleaseImage [58]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[66]     0.0    0.00    0.00       2         calcSSIM::releaseSSIM_map() [66]
                0.00    0.00       2/135         cvReleaseImage [58]
-----------------------------------------------
                0.00    0.00       8/286         cvCloneImage [75]
                0.00    0.00     135/286         cvCreateImage [69]
                0.00    0.00     143/286         cvCreateData [68]
[67]     0.0    0.00    0.00     286         cvAlloc [67]
-----------------------------------------------
                0.00    0.00       8/143         cvCloneImage [75]
                0.00    0.00     135/143         cvCreateImage [69]
[68]     0.0    0.00    0.00     143         cvCreateData [68]
                0.00    0.00     143/286         cvAlloc [67]
-----------------------------------------------
                0.00    0.00       2/135         cv::imread_(std::string const&, int, int, cv::Mat*) [51]
                0.00    0.00       3/135         main [1]
                0.00    0.00       4/135         SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [38]
                0.00    0.00     126/135         calcSSIM::compare(_IplImage*, _IplImage*, Colorspace) [3]
[69]     0.0    0.00    0.00     135         cvCreateImage [69]
                0.00    0.00     135/143         cvCreateData [68]
                0.00    0.00     135/286         cvAlloc [67]
                0.00    0.00     135/135         cvInitImageHeader [70]
-----------------------------------------------
                0.00    0.00     135/135         cvCreateImage [69]
[70]     0.0    0.00    0.00     135         cvInitImageHeader [70]
-----------------------------------------------
                0.00    0.00      12/12          cvCvtColor [35]
[71]     0.0    0.00    0.00      12         cvGetErrStatus [71]
-----------------------------------------------
                0.00    0.00      12/12          cvAvg [36]
[72]     0.0    0.00    0.00      12         cvGetImageCOI [72]
-----------------------------------------------
                0.00    0.00      12/12          cvCvtColor [35]
[73]     0.0    0.00    0.00      12         cvGetMat [73]
                0.00    0.00      12/12          cvInitMatHeader [74]
-----------------------------------------------
                0.00    0.00      12/12          cvGetMat [73]
[74]     0.0    0.00    0.00      12         cvInitMatHeader [74]
-----------------------------------------------
                0.00    0.00       8/8           SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [38]
[75]     0.0    0.00    0.00       8         cvCloneImage [75]
                0.00    0.00       8/286         cvAlloc [67]
                0.00    0.00       8/143         cvCreateData [68]
-----------------------------------------------
                0.00    0.00       7/7           CvType::CvType(char const*, int (*)(void const*), void (*)(void**), void* (*)(CvFileStorage*, CvFileNode*), void (*)(CvFileStorage*, char const*, void const*, CvAttrList), void* (*)(void const*)) [2223]
[76]     0.0    0.00    0.00       7         cvRegisterType [76]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN2cv16useOptimizedFlagE [2247]
[77]     0.0    0.00    0.00       1         cvRegisterModule [77]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[78]     0.0    0.00    0.00       1         cvSaveImage [78]
                0.00    0.00       1/3           cv::cvarrToMat(void const*, bool, bool, int) [2232]
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2282]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN2cv11findDecoderERKSs [2246]
[79]     0.0    0.00    0.00       1         cvSetImageIOFunctions [79]
-----------------------------------------------
                0.00    0.00     310/434620      cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2202]
                0.00    0.00  434310/434620      cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [7]
[2186]   0.0    0.00    0.00  434620         cv::borderInterpolate(int, int, int) [2186]
-----------------------------------------------
                0.00    0.00    4001/4001        cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2253]
[2187]   0.0    0.00    0.00    4001         cv::WLByteStream::putBytes(void const*, int) [2187]
                0.00    0.00    1464/1465        cv::WBaseStream::writeBlock() [2188]
-----------------------------------------------
                0.00    0.00       1/1465        cv::WBaseStream::close() [2235]
                0.00    0.00    1464/1465        cv::WLByteStream::putBytes(void const*, int) [2187]
[2188]   0.0    0.00    0.00    1465         cv::WBaseStream::writeBlock() [2188]
-----------------------------------------------
                0.00    0.00      30/433         cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2208]
                0.00    0.00      31/433         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [54]
                0.00    0.00      48/433         cvAdd [26]
                0.00    0.00      48/433         cvDiv [17]
                0.00    0.00      60/433         cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
                0.00    0.00      72/433         cvSub [23]
                0.00    0.00      72/433         cvMul [11]
                0.00    0.00      72/433         cvAddS [31]
[2189]   0.0    0.00    0.00     433         cv::Mat::release() [2189]
-----------------------------------------------
                0.00    0.00       3/419         cv::cvarrToMat(void const*, bool, bool, int) [2232]
                0.00    0.00      12/419         cv::cvarrToMat(void const*, bool, bool, int) [2220]
                0.00    0.00      48/419         cv::cvarrToMat(void const*, bool, bool, int) [2199]
                0.00    0.00      48/419         cv::cvarrToMat(void const*, bool, bool, int) [2200]
                0.00    0.00      62/419         cv::cvarrToMat(void const*, bool, bool, int) [2196]
                0.00    0.00     246/419         cv::cvarrToMat(void const*, bool, bool, int) [2191]
[2190]   0.0    0.00    0.00     419         cv::Mat::Mat(_IplImage const*, bool) [2190]
-----------------------------------------------
                0.00    0.00      36/246         cvAdd [26]
                0.00    0.00      36/246         cvDiv [17]
                0.00    0.00      48/246         cvAddS [31]
                0.00    0.00      54/246         cvSub [23]
                0.00    0.00      72/246         cvMul [11]
[2191]   0.0    0.00    0.00     246         cv::cvarrToMat(void const*, bool, bool, int) [2191]
                0.00    0.00     246/419         cv::Mat::Mat(_IplImage const*, bool) [2190]
-----------------------------------------------
                0.00    0.00       1/202         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [54]
                0.00    0.00       1/202         cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2208]
                0.00    0.00       1/202         cv::BmpEncoder::newEncoder() const [2286]
                0.00    0.00       2/202         cv::JpegDecoder::newDecoder() const [2242]
                0.00    0.00      10/202         cv::ImageCodecInitializer::ImageCodecInitializer() [2280]
                0.00    0.00      30/202         cv::Ptr<cv::BaseColumnFilter>::Ptr(cv::BaseColumnFilter*) [2214]
                0.00    0.00      30/202         cv::Ptr<cv::BaseRowFilter>::Ptr(cv::BaseRowFilter*) [2213]
                0.00    0.00      31/202         cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [22]
                0.00    0.00      96/202         cv::Mat::create(int, int, int) [2194]
[2192]   0.0    0.00    0.00     202         cv::fastMalloc(unsigned long) [2192]
-----------------------------------------------
                0.00    0.00       1/202         cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [21]
                0.00    0.00       1/202         cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::~RowFilter() [2281]
                0.00    0.00       1/202         cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2282]
                0.00    0.00       2/202         cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::~SymmColumnFilter() [2279]
                0.00    0.00       2/202         cv::imread_(std::string const&, int, int, cv::Mat*) [51]
                0.00    0.00       5/202         std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2290]
                0.00    0.00       5/202         std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2289]
                0.00    0.00      30/202         cv::RowFilter<float, float, cv::RowVec_32f>::~RowFilter() [2215]
                0.00    0.00      31/202         cv::GaussianBlur(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [5]
                0.00    0.00      62/202         cv::FilterEngine::~FilterEngine() [2205]
                0.00    0.00      62/202         cv::getKernelType(cv::Mat const&, cv::Point_<int>) [24]
[2193]   0.0    0.00    0.00     202         cv::fastFree(void*) [2193]
-----------------------------------------------
                0.00    0.00      24/168         cv::binarySMaskOp(cv::Mat const&, cv::Scalar_<double> const&, cv::Mat&, cv::Mat const&, void (*)(cv::Mat const&, cv::Mat&, cv::Scalar_<double> const&)) [33]
                0.00    0.00      24/168         cv::pow(cv::Mat const&, double, cv::Mat&) [13]
                0.00    0.00      31/168         cv::getGaussianKernel(int, double, int) [2207]
                0.00    0.00      89/168         cv::Mat::convertTo(cv::Mat&, int, double, double) const [16]
[2194]   0.0    0.00    0.00     168         cv::Mat::create(int, int, int) [2194]
                0.00    0.00      96/202         cv::fastMalloc(unsigned long) [2192]
-----------------------------------------------
                0.00    0.00      30/120         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [54]
                0.00    0.00      90/120         cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2208]
[2195]   0.0    0.00    0.00     120         cv::Mat::operator=(cv::Mat const&) [2195]
-----------------------------------------------
                0.00    0.00      62/62          cvSmooth [4]
[2196]   0.0    0.00    0.00      62         cv::cvarrToMat(void const*, bool, bool, int) [2196]
                0.00    0.00      62/419         cv::Mat::Mat(_IplImage const*, bool) [2190]
-----------------------------------------------
                0.00    0.00      62/62          cv::Mat::convertTo(cv::Mat&, int, double, double) const [16]
[2197]   0.0    0.00    0.00      62         void cv::cvt_<float, double>(cv::Mat const&, cv::Mat&) [2197]
-----------------------------------------------
                0.00    0.00      62/62          cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2202]
[2198]   0.0    0.00    0.00      62         std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [2198]
-----------------------------------------------
                0.00    0.00      48/48          cvConvertScale [34]
[2199]   0.0    0.00    0.00      48         cv::cvarrToMat(void const*, bool, bool, int) [2199]
                0.00    0.00      48/419         cv::Mat::Mat(_IplImage const*, bool) [2190]
-----------------------------------------------
                0.00    0.00      48/48          cvPow [12]
[2200]   0.0    0.00    0.00      48         cv::cvarrToMat(void const*, bool, bool, int) [2200]
                0.00    0.00      48/419         cv::Mat::Mat(_IplImage const*, bool) [2190]
-----------------------------------------------
                0.00    0.00      31/31          cv::FilterEngine::FilterEngine(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2204]
[2201]   0.0    0.00    0.00      31         cv::FilterEngine::init(cv::Ptr<cv::BaseFilter> const&, cv::Ptr<cv::BaseRowFilter> const&, cv::Ptr<cv::BaseColumnFilter> const&, int, int, int, int, int, cv::Scalar_<double> const&) [2201]
                0.00    0.00      31/31          std::vector<int, std::allocator<int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, unsigned long, int const&) [2210]
-----------------------------------------------
                0.00    0.00      31/31          cv::FilterEngine::start(cv::Mat const&, cv::Rect_<int> const&, bool, int) [2203]
[2202]   0.0    0.00    0.00      31         cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2202]
                0.00    0.00     310/434620      cv::borderInterpolate(int, int, int) [2186]
                0.00    0.00      62/62          std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [2198]
                0.00    0.00      31/31          std::vector<unsigned char*, std::allocator<unsigned char*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char**, std::vector<unsigned char*, std::allocator<unsigned char*> > >, unsigned long, unsigned char* const&) [2209]
