Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[25]     3.9    0.30    0.00    1000         cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::operator()(unsigned char const**, unsigned char*, int, int, int) [25]
-----------------------------------------------
                0.27    0.00       4/4           cvCvtColor [16]
[26]     3.5    0.27    0.00       4         icvBGRx2Gray_8u_CnC1R(unsigned char const*, int, unsigned char*, int, CvSize, int, int) [26]
-----------------------------------------------
                0.00    0.26       6/6           calcPSNR::compare(_IplImage*, _IplImage*, Colorspace) [3]
[27]     3.3    0.00    0.26       6         cvAvg [27]
                0.00    0.26       6/6           cv::sum(cv::Mat const&) [28]
                0.00    0.00       6/6           cv::cvarrToMat(void const*, bool, bool, int) [2197]
                0.00    0.00       6/6           cvGetImageCOI [61]
-----------------------------------------------
                0.00    0.26       6/6           cvAvg [27]
[28]     3.3    0.00    0.26       6         cv::sum(cv::Mat const&) [28]
                0.18    0.00       2/2           cv::Scalar_<double> cv::sum_<cv::Vec<float, 3>, cv::Vec<double, 3> >(cv::Mat const&) [38]
                0.08    0.00       4/4           cv::Scalar_<double> cv::sum_<float, double>(cv::Mat const&) [41]
-----------------------------------------------
                0.00    0.23       2/2           cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [18]
[29]     3.0    0.00    0.23       2         cv::getKernelType(cv::Mat const&, cv::Point_<int>) [29]
                0.00    0.23       2/17          cv::Mat::convertTo(cv::Mat&, int, double, double) const [4]
                0.00    0.00       2/22          cv::fastFree(void*) [2185]
-----------------------------------------------
                                                 <spontaneous>
[30]     2.8    0.22    0.00                 jpeg_idct_16x16 [30]
-----------------------------------------------
                                                 <spontaneous>
[31]     2.8    0.22    0.00                 jpeg_idct_islow [31]
-----------------------------------------------
                                                 <spontaneous>
[32]     2.6    0.20    0.00                 ycc_rgb_convert [32]
-----------------------------------------------
                0.00    0.19       2/2           main [1]
[33]     2.4    0.00    0.19       2         cvLoadImage [33]
                0.00    0.19       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [37]
-----------------------------------------------
                0.19    0.00    8000/8000        cv::JpegDecoder::readData(cv::Mat&) [36]
[34]     2.4    0.19    0.00    8000         icvCvt_BGR2RGB_8u_C3R(unsigned char const*, int, unsigned char*, int, CvSize) [34]
-----------------------------------------------
                0.19    0.00    4000/4000        cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [20]
[35]     2.4    0.19    0.00    4000         cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::operator()(unsigned char const*, unsigned char*, int, int) [35]
-----------------------------------------------
                0.00    0.19       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [37]
[36]     2.4    0.00    0.19       2         cv::JpegDecoder::readData(cv::Mat&) [36]
                0.19    0.00    8000/8000        icvCvt_BGR2RGB_8u_C3R(unsigned char const*, int, unsigned char*, int, CvSize) [34]
-----------------------------------------------
                0.00    0.19       2/2           cvLoadImage [33]
[37]     2.4    0.00    0.19       2         cv::imread_(std::string const&, int, int, cv::Mat*) [37]
                0.00    0.19       2/2           cv::JpegDecoder::readData(cv::Mat&) [36]
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2207]
                0.00    0.00       2/2           cv::JpegDecoder::readHeader() [2205]
                0.00    0.00       2/2           cv::BaseImageDecoder::setSource(std::string const&) [2210]
                0.00    0.00       2/22          cv::fastFree(void*) [2185]
                0.00    0.00       2/3           cv::JpegDecoder::~JpegDecoder() [2201]
                0.00    0.00       2/33          cvCreateImage [54]
                0.00    0.00       2/3           cv::cvarrToMat(void const*, bool, bool, int) [2203]
-----------------------------------------------
                0.18    0.00       2/2           cv::sum(cv::Mat const&) [28]
[38]     2.3    0.18    0.00       2         cv::Scalar_<double> cv::sum_<cv::Vec<float, 3>, cv::Vec<double, 3> >(cv::Mat const&) [38]
-----------------------------------------------
                                                 <spontaneous>
[39]     2.1    0.16    0.00                 __write_nocancel [39]
-----------------------------------------------
                0.00    0.12       1/1           cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [18]
[40]     1.5    0.00    0.12       1         cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [40]
                0.00    0.12       1/17          cv::Mat::convertTo(cv::Mat&, int, double, double) const [4]
                0.00    0.00       1/1           cv::ColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::ColumnFilter(cv::Mat const&, int, double, cv::FixedPtCastEx<int, unsigned char> const&, cv::SymmColumnVec_32s8u const&) [2245]
                0.00    0.00       1/22          cv::fastMalloc(unsigned long) [2184]
                0.00    0.00       1/19          cv::Mat::release() [2186]
-----------------------------------------------
                0.08    0.00       4/4           cv::sum(cv::Mat const&) [28]
[41]     1.0    0.08    0.00       4         cv::Scalar_<double> cv::sum_<float, double>(cv::Mat const&) [41]
-----------------------------------------------
                                                 <spontaneous>
[42]     0.4    0.03    0.00                 brk [42]
-----------------------------------------------
                                                 <spontaneous>
[43]     0.4    0.03    0.00                 decode_mcu [43]
-----------------------------------------------
                                                 <spontaneous>
[44]     0.3    0.02    0.00                 decompress_onepass [44]
-----------------------------------------------
                                                 <spontaneous>
[45]     0.1    0.01    0.00                 memset [45]
-----------------------------------------------
                                                 <spontaneous>
[46]     0.1    0.01    0.00                 __open_nocancel [46]
-----------------------------------------------
                                                 <spontaneous>
[47]     0.1    0.01    0.00                 __read_nocancel [47]
-----------------------------------------------
                0.00    0.00      41/123         cvReleaseData [51]
                0.00    0.00      82/123         cvReleaseImageHeader [53]
[48]     0.0    0.00    0.00     123         cvFree_ [48]
-----------------------------------------------
                0.00    0.00       8/82          cvCloneImage [59]
                0.00    0.00      33/82          cvCreateImage [54]
                0.00    0.00      41/82          cvCreateData [50]
[49]     0.0    0.00    0.00      82         cvAlloc [49]
-----------------------------------------------
                0.00    0.00       8/41          cvCloneImage [59]
                0.00    0.00      33/41          cvCreateImage [54]
[50]     0.0    0.00    0.00      41         cvCreateData [50]
                0.00    0.00      41/82          cvAlloc [49]
-----------------------------------------------
                0.00    0.00      41/41          cvReleaseImage [52]
[51]     0.0    0.00    0.00      41         cvReleaseData [51]
                0.00    0.00      41/123         cvFree_ [48]
-----------------------------------------------
                0.00    0.00       5/41          main [1]
                0.00    0.00      36/41          calcPSNR::compare(_IplImage*, _IplImage*, Colorspace) [3]
[52]     0.0    0.00    0.00      41         cvReleaseImage [52]
                0.00    0.00      41/41          cvReleaseImageHeader [53]
                0.00    0.00      41/41          cvReleaseData [51]
-----------------------------------------------
                0.00    0.00      41/41          cvReleaseImage [52]
[53]     0.0    0.00    0.00      41         cvReleaseImageHeader [53]
                0.00    0.00      82/123         cvFree_ [48]
-----------------------------------------------
                0.00    0.00       2/33          cv::imread_(std::string const&, int, int, cv::Mat*) [37]
                0.00    0.00       3/33          main [1]
                0.00    0.00       4/33          SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [21]
                0.00    0.00      24/33          calcPSNR::compare(_IplImage*, _IplImage*, Colorspace) [3]
[54]     0.0    0.00    0.00      33         cvCreateImage [54]
                0.00    0.00      33/41          cvCreateData [50]
                0.00    0.00      33/82          cvAlloc [49]
                0.00    0.00      33/33          cvInitImageHeader [55]
-----------------------------------------------
                0.00    0.00      33/33          cvCreateImage [54]
[55]     0.0    0.00    0.00      33         cvInitImageHeader [55]
-----------------------------------------------
                0.00    0.00      12/12          cvCvtColor [16]
[56]     0.0    0.00    0.00      12         cvGetErrStatus [56]
-----------------------------------------------
                0.00    0.00      12/12          cvCvtColor [16]
[57]     0.0    0.00    0.00      12         cvGetMat [57]
                0.00    0.00      12/12          cvInitMatHeader [58]
-----------------------------------------------
                0.00    0.00      12/12          cvGetMat [57]
[58]     0.0    0.00    0.00      12         cvInitMatHeader [58]
-----------------------------------------------
                0.00    0.00       8/8           SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [21]
[59]     0.0    0.00    0.00       8         cvCloneImage [59]
                0.00    0.00       8/82          cvAlloc [49]
                0.00    0.00       8/41          cvCreateData [50]
-----------------------------------------------
                0.00    0.00       7/7           CvType::CvType(char const*, int (*)(void const*), void (*)(void**), void* (*)(CvFileStorage*, CvFileNode*), void (*)(CvFileStorage*, char const*, void const*, CvAttrList), void* (*)(void const*)) [2193]
[60]     0.0    0.00    0.00       7         cvRegisterType [60]
-----------------------------------------------
                0.00    0.00       6/6           cvAvg [27]
[61]     0.0    0.00    0.00       6         cvGetImageCOI [61]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN2cv16useOptimizedFlagE [2221]
[62]     0.0    0.00    0.00       1         cvRegisterModule [62]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[63]     0.0    0.00    0.00       1         cvSaveImage [63]
                0.00    0.00       1/3           cv::cvarrToMat(void const*, bool, bool, int) [2203]
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2264]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _ZN2cv11findDecoderERKSs [2220]
[64]     0.0    0.00    0.00       1         cvSetImageIOFunctions [64]
-----------------------------------------------
                0.00    0.00      10/14020       cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2247]
                0.00    0.00   14010/14020       cv::FilterEngine::proceed(unsigned char const*, int, int, unsigned char*, int) [20]
[2178]   0.0    0.00    0.00   14020         cv::borderInterpolate(int, int, int) [2178]
-----------------------------------------------
                0.00    0.00    4001/4001        cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2227]
[2179]   0.0    0.00    0.00    4001         cv::WLByteStream::putBytes(void const*, int) [2179]
                0.00    0.00    1464/1465        cv::WBaseStream::writeBlock() [2180]
-----------------------------------------------
                0.00    0.00       1/1465        cv::WBaseStream::close() [2206]
                0.00    0.00    1464/1465        cv::WLByteStream::putBytes(void const*, int) [2179]
[2180]   0.0    0.00    0.00    1465         cv::WBaseStream::writeBlock() [2180]
-----------------------------------------------
                0.00    0.00       2/65          cv::cvarrToMat(void const*, bool, bool, int) [2211]
                0.00    0.00       3/65          cv::cvarrToMat(void const*, bool, bool, int) [2203]
                0.00    0.00       6/65          cv::cvarrToMat(void const*, bool, bool, int) [2197]
                0.00    0.00      12/65          cv::cvarrToMat(void const*, bool, bool, int) [2190]
                0.00    0.00      18/65          cv::cvarrToMat(void const*, bool, bool, int) [2187]
                0.00    0.00      24/65          cv::cvarrToMat(void const*, bool, bool, int) [2183]
[2181]   0.0    0.00    0.00      65         cv::Mat::Mat(_IplImage const*, bool) [2181]
-----------------------------------------------
                0.00    0.00       1/30          cv::getGaussianKernel(int, double, int) [2260]
                0.00    0.00       6/30          cv::absdiff(cv::Mat const&, cv::Mat const&, cv::Mat&) [8]
                0.00    0.00       6/30          cv::pow(cv::Mat const&, double, cv::Mat&) [11]
                0.00    0.00      17/30          cv::Mat::convertTo(cv::Mat&, int, double, double) const [4]
[2182]   0.0    0.00    0.00      30         cv::Mat::create(int, int, int) [2182]
                0.00    0.00       6/22          cv::fastMalloc(unsigned long) [2184]
-----------------------------------------------
                0.00    0.00      24/24          cvConvertScale [6]
[2183]   0.0    0.00    0.00      24         cv::cvarrToMat(void const*, bool, bool, int) [2183]
                0.00    0.00      24/65          cv::Mat::Mat(_IplImage const*, bool) [2181]
-----------------------------------------------
                0.00    0.00       1/22          cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [40]
                0.00    0.00       1/22          cv::getLinearRowFilter(int, int, cv::Mat const&, int, int) [2261]
                0.00    0.00       1/22          cv::createSeparableLinearFilter(int, int, cv::Mat const&, cv::Mat const&, cv::Point_<int>, double, int, int, cv::Scalar_<double> const&) [18]
                0.00    0.00       1/22          cv::BmpEncoder::newEncoder() const [2268]
                0.00    0.00       2/22          cv::JpegDecoder::newDecoder() const [2215]
                0.00    0.00       6/22          cv::Mat::create(int, int, int) [2182]
                0.00    0.00      10/22          cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2184]   0.0    0.00    0.00      22         cv::fastMalloc(unsigned long) [2184]
-----------------------------------------------
                0.00    0.00       1/22          cv::createGaussianFilter(int, cv::Size_<int>, double, double, int) [17]
                0.00    0.00       1/22          cv::GaussianBlur(cv::Mat const&, cv::Mat&, cv::Size_<int>, double, double, int) [15]
                0.00    0.00       1/22          cv::RowFilter<unsigned char, int, cv::RowVec_8u32s>::~RowFilter() [2263]
                0.00    0.00       1/22          cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2264]
                0.00    0.00       2/22          cv::FilterEngine::~FilterEngine() [2250]
                0.00    0.00       2/22          cv::getKernelType(cv::Mat const&, cv::Point_<int>) [29]
                0.00    0.00       2/22          cv::SymmColumnFilter<cv::FixedPtCastEx<int, unsigned char>, cv::SymmColumnVec_32s8u>::~SymmColumnFilter() [2259]
                0.00    0.00       2/22          cv::imread_(std::string const&, int, int, cv::Mat*) [37]
                0.00    0.00       5/22          std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2272]
                0.00    0.00       5/22          std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2271]
[2185]   0.0    0.00    0.00      22         cv::fastFree(void*) [2185]
-----------------------------------------------
                0.00    0.00       1/19          cv::getLinearColumnFilter(int, int, cv::Mat const&, int, int, double, int) [40]
                0.00    0.00      18/19          cvAbsDiff [7]
[2186]   0.0    0.00    0.00      19         cv::Mat::release() [2186]
-----------------------------------------------
                0.00    0.00      18/18          cvAbsDiff [7]
[2187]   0.0    0.00    0.00      18         cv::cvarrToMat(void const*, bool, bool, int) [2187]
                0.00    0.00      18/65          cv::Mat::Mat(_IplImage const*, bool) [2181]
-----------------------------------------------
                0.00    0.00       3/13          main [1]
                0.00    0.00       4/13          SimilarityMetric::colorspaceConversion(_IplImage*, Colorspace) [21]
                0.00    0.00       6/13          calcPSNR::compare(_IplImage*, _IplImage*, Colorspace) [3]
[2188]   0.0    0.00    0.00      13         cvSize(int, int) [2188]
-----------------------------------------------
                0.00    0.00      12/12          cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2227]
[2189]   0.0    0.00    0.00      12         cv::WLByteStream::putDWord(int) [2189]
-----------------------------------------------
                0.00    0.00      12/12          cvPow [10]
[2190]   0.0    0.00    0.00      12         cv::cvarrToMat(void const*, bool, bool, int) [2190]
                0.00    0.00      12/65          cv::Mat::Mat(_IplImage const*, bool) [2181]
-----------------------------------------------
                0.00    0.00       4/10          cv::BaseImageDecoder::checkSignature(std::string const&) const [2198]
                0.00    0.00       6/10          cv::findDecoder(std::string const&) [2207]
[2191]   0.0    0.00    0.00      10         cv::BaseImageDecoder::signatureLength() const [2191]
-----------------------------------------------
                0.00    0.00       1/7           cv::JpegDecoder::JpegDecoder() [2233]
                0.00    0.00       1/7           cv::TiffDecoder::TiffDecoder() [2237]
                0.00    0.00       1/7           cv::BmpDecoder::BmpDecoder() [2225]
                0.00    0.00       1/7           cv::SunRasterDecoder::SunRasterDecoder() [2255]
                0.00    0.00       1/7           cv::PxMDecoder::PxMDecoder() [2229]
                0.00    0.00       2/7           cv::JpegDecoder::newDecoder() const [2215]
[2192]   0.0    0.00    0.00       7         cv::BaseImageDecoder::BaseImageDecoder() [2192]
-----------------------------------------------
                0.00    0.00       7/7           global constructors keyed to _ZN2cv11FileStorage20getDefaultObjectNameERKSs [2218]
[2193]   0.0    0.00    0.00       7         CvType::CvType(char const*, int (*)(void const*), void (*)(void**), void* (*)(CvFileStorage*, CvFileNode*), void (*)(CvFileStorage*, char const*, void const*, CvAttrList), void* (*)(void const*)) [2193]
                0.00    0.00       7/7           cvRegisterType [60]
-----------------------------------------------
                0.00    0.00       7/7           __run_exit_handlers [6952]
[2194]   0.0    0.00    0.00       7         CvType::~CvType() [2194]
-----------------------------------------------
                0.00    0.00       6/6           main [1]
[2195]   0.0    0.00    0.00       6         CoreFunctions::printCvScalar(CvScalar, Colorspace, int) [2195]
-----------------------------------------------
                0.00    0.00       1/6           cv::JpegEncoder::JpegEncoder() [2234]
                0.00    0.00       1/6           cv::TiffEncoder::TiffEncoder() [2239]
                0.00    0.00       1/6           cv::BmpEncoder::BmpEncoder() [2228]
                0.00    0.00       1/6           cv::BmpEncoder::newEncoder() const [2268]
                0.00    0.00       1/6           cv::SunRasterEncoder::SunRasterEncoder() [2257]
                0.00    0.00       1/6           cv::PxMEncoder::PxMEncoder() [2231]
[2196]   0.0    0.00    0.00       6         cv::BaseImageEncoder::BaseImageEncoder() [2196]
-----------------------------------------------
                0.00    0.00       6/6           cvAvg [27]
[2197]   0.0    0.00    0.00       6         cv::cvarrToMat(void const*, bool, bool, int) [2197]
                0.00    0.00       6/65          cv::Mat::Mat(_IplImage const*, bool) [2181]
-----------------------------------------------
                0.00    0.00       4/4           cv::findDecoder(std::string const&) [2207]
[2198]   0.0    0.00    0.00       4         cv::BaseImageDecoder::checkSignature(std::string const&) const [2198]
                0.00    0.00       4/10          cv::BaseImageDecoder::signatureLength() const [2191]
-----------------------------------------------
                0.00    0.00       4/4           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2199]   0.0    0.00    0.00       4         std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageDecoder>*, std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > > >, cv::Ptr<cv::BaseImageDecoder> const&) [2199]
-----------------------------------------------
                0.00    0.00       4/4           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2200]   0.0    0.00    0.00       4         std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<cv::Ptr<cv::BaseImageEncoder>*, std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > > >, cv::Ptr<cv::BaseImageEncoder> const&) [2200]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2271]
                0.00    0.00       2/3           cv::imread_(std::string const&, int, int, cv::Mat*) [37]
[2201]   0.0    0.00    0.00       3         cv::JpegDecoder::~JpegDecoder() [2201]
-----------------------------------------------
                0.00    0.00       1/3           cv::BmpDecoder::BmpDecoder() [2225]
                0.00    0.00       1/3           cv::SunRasterDecoder::SunRasterDecoder() [2255]
                0.00    0.00       1/3           cv::PxMDecoder::PxMDecoder() [2229]
[2202]   0.0    0.00    0.00       3         cv::RBaseStream::RBaseStream() [2202]
-----------------------------------------------
                0.00    0.00       1/3           cvSaveImage [63]
                0.00    0.00       2/3           cv::imread_(std::string const&, int, int, cv::Mat*) [37]
[2203]   0.0    0.00    0.00       3         cv::cvarrToMat(void const*, bool, bool, int) [2203]
                0.00    0.00       3/65          cv::Mat::Mat(_IplImage const*, bool) [2181]
-----------------------------------------------
                0.00    0.00       1/2           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2264]
                0.00    0.00       1/2           std::vector<cv::Ptr<cv::BaseImageEncoder>, std::allocator<cv::Ptr<cv::BaseImageEncoder> > >::~vector() [2272]
[2204]   0.0    0.00    0.00       2         cv::BmpEncoder::~BmpEncoder() [2204]
-----------------------------------------------
                0.00    0.00       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [37]
[2205]   0.0    0.00    0.00       2         cv::JpegDecoder::readHeader() [2205]
-----------------------------------------------
                0.00    0.00       1/2           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2227]
                0.00    0.00       1/2           cv::WBaseStream::open(std::string const&) [2241]
[2206]   0.0    0.00    0.00       2         cv::WBaseStream::close() [2206]
                0.00    0.00       1/1465        cv::WBaseStream::writeBlock() [2180]
-----------------------------------------------
                0.00    0.00       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [37]
[2207]   0.0    0.00    0.00       2         cv::findDecoder(std::string const&) [2207]
                0.00    0.00       6/10          cv::BaseImageDecoder::signatureLength() const [2191]
                0.00    0.00       4/4           cv::BaseImageDecoder::checkSignature(std::string const&) const [2198]
                0.00    0.00       2/2           cv::TiffDecoder::signatureLength() const [2216]
                0.00    0.00       2/2           cv::PxMDecoder::signatureLength() const [2214]
                0.00    0.00       2/2           cv::JpegDecoder::newDecoder() const [2215]
-----------------------------------------------
                0.00    0.00       1/2           cv::BmpDecoder::~BmpDecoder() [2226]
                0.00    0.00       1/2           cv::PxMDecoder::~PxMDecoder() [2230]
[2208]   0.0    0.00    0.00       2         cv::RLByteStream::~RLByteStream() [2208]
-----------------------------------------------
                0.00    0.00       2/2           cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2227]
[2209]   0.0    0.00    0.00       2         cv::WLByteStream::putWord(int) [2209]
-----------------------------------------------
                0.00    0.00       2/2           cv::imread_(std::string const&, int, int, cv::Mat*) [37]
[2210]   0.0    0.00    0.00       2         cv::BaseImageDecoder::setSource(std::string const&) [2210]
-----------------------------------------------
                0.00    0.00       2/2           cvSmooth [14]
[2211]   0.0    0.00    0.00       2         cv::cvarrToMat(void const*, bool, bool, int) [2211]
                0.00    0.00       2/65          cv::Mat::Mat(_IplImage const*, bool) [2181]
-----------------------------------------------
                0.00    0.00       2/2           cv::Mat::convertTo(cv::Mat&, int, double, double) const [4]
[2212]   0.0    0.00    0.00       2         void cv::cvt_<float, double>(cv::Mat const&, cv::Mat&) [2212]
-----------------------------------------------
                0.00    0.00       2/2           cv::Mat::convertTo(cv::Mat&, int, double, double) const [4]
[2213]   0.0    0.00    0.00       2         void cv::cvtScale_<float, cv::OpCvt<float, int> >(cv::Mat const&, cv::Mat&, double, double) [2213]
-----------------------------------------------
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2207]
[2214]   0.0    0.00    0.00       2         cv::PxMDecoder::signatureLength() const [2214]
-----------------------------------------------
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2207]
[2215]   0.0    0.00    0.00       2         cv::JpegDecoder::newDecoder() const [2215]
                0.00    0.00       2/7           cv::BaseImageDecoder::BaseImageDecoder() [2192]
                0.00    0.00       2/22          cv::fastMalloc(unsigned long) [2184]
-----------------------------------------------
                0.00    0.00       2/2           cv::findDecoder(std::string const&) [2207]
[2216]   0.0    0.00    0.00       2         cv::TiffDecoder::signatureLength() const [2216]
-----------------------------------------------
                0.00    0.00       2/2           cv::FilterEngine::start(cv::Size_<int>, cv::Rect_<int>, int) [2247]
[2217]   0.0    0.00    0.00       2         std::vector<unsigned char, std::allocator<unsigned char> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned char*, std::vector<unsigned char, std::allocator<unsigned char> > >, unsigned long, unsigned char const&) [2217]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6765]
[2218]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv11FileStorage20getDefaultObjectNameERKSs [2218]
                0.00    0.00       7/7           CvType::CvType(char const*, int (*)(void const*), void (*)(void**), void* (*)(CvFileStorage*, CvFileNode*), void (*)(CvFileStorage*, char const*, void const*, CvAttrList), void* (*)(void const*)) [2193]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6765]
[2219]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv11bitwise_andERKNS_3MatES2_RS0_S2_ [2219]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6765]
[2220]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv11findDecoderERKSs [2220]
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
                0.00    0.00       1/1           cvSetImageIOFunctions [64]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6765]
[2221]   0.0    0.00    0.00       1         global constructors keyed to _ZN2cv16useOptimizedFlagE [2221]
                0.00    0.00       1/1           cvRegisterModule [62]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [6765]
[2222]   0.0    0.00    0.00       1         global constructors keyed to main [2222]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [2223]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to main [2222]
[2223]   0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [2223]
-----------------------------------------------
                0.00    0.00       1/1           calcPSNR::calcPSNR() [2267]
[2224]   0.0    0.00    0.00       1         SimilarityMetric::SimilarityMetric() [2224]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2225]   0.0    0.00    0.00       1         cv::BmpDecoder::BmpDecoder() [2225]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2192]
                0.00    0.00       1/3           cv::RBaseStream::RBaseStream() [2202]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2271]
[2226]   0.0    0.00    0.00       1         cv::BmpDecoder::~BmpDecoder() [2226]
                0.00    0.00       1/2           cv::RLByteStream::~RLByteStream() [2208]
-----------------------------------------------
                0.00    0.00       1/1           cv::imwrite_(std::string const&, cv::Mat const&, std::vector<int, std::allocator<int> > const&, bool) [2264]
[2227]   0.0    0.00    0.00       1         cv::BmpEncoder::write(cv::Mat const&, std::vector<int, std::allocator<int> > const&) [2227]
                0.00    0.00    4001/4001        cv::WLByteStream::putBytes(void const*, int) [2179]
                0.00    0.00      12/12          cv::WLByteStream::putDWord(int) [2189]
                0.00    0.00       2/2           cv::WLByteStream::putWord(int) [2209]
                0.00    0.00       1/1           cv::WBaseStream::WBaseStream() [2243]
                0.00    0.00       1/2           cv::WBaseStream::close() [2206]
                0.00    0.00       1/1           cv::WLByteStream::~WLByteStream() [2252]
                0.00    0.00       1/1           cv::WBaseStream::open(std::string const&) [2241]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2228]   0.0    0.00    0.00       1         cv::BmpEncoder::BmpEncoder() [2228]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2196]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2229]   0.0    0.00    0.00       1         cv::PxMDecoder::PxMDecoder() [2229]
                0.00    0.00       1/7           cv::BaseImageDecoder::BaseImageDecoder() [2192]
                0.00    0.00       1/3           cv::RBaseStream::RBaseStream() [2202]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<cv::Ptr<cv::BaseImageDecoder>, std::allocator<cv::Ptr<cv::BaseImageDecoder> > >::~vector() [2271]
[2230]   0.0    0.00    0.00       1         cv::PxMDecoder::~PxMDecoder() [2230]
                0.00    0.00       1/1           cv::RBaseStream::close() [2236]
                0.00    0.00       1/2           cv::RLByteStream::~RLByteStream() [2208]
-----------------------------------------------
                0.00    0.00       1/1           cv::ImageCodecInitializer::ImageCodecInitializer() [2262]
[2231]   0.0    0.00    0.00       1         cv::PxMEncoder::PxMEncoder() [2231]
                0.00    0.00       1/6           cv::BaseImageEncoder::BaseImageEncoder() [2196]
-----------------------------------------------
